# step time dt cfl wall_time total_l2 rho_l2 rhou_l2 rhov_l2 rhow_l2 rhoE_l2 rho_reference_l2 rhou_reference_l2 rhov_reference_l2 rhow_reference_l2 rhoE_reference_l2 rho_normalized_l2 rhou_normalized_l2 rhov_normalized_l2 rhow_normalized_l2 rhoE_normalized_l2 rho_linf rhou_linf rhov_linf rhow_linf rhoE_linf rho_reference_linf rhou_reference_linf rhov_reference_linf rhow_reference_linf rhoE_reference_linf rho_normalized_linf rhou_normalized_linf rhov_normalized_linf rhow_normalized_linf rhoE_normalized_linf consecutive reconstruction_fallbacks riemann_fallbacks residual_checked stop_reason
380 0.66768192069134713 0.0017758553045490364 0.25 59.433540000000001 1.8798420607138093 0.066720188800901872 0.28930717718868432 0.17607110641500814 0 4.1892576436957167 nan nan nan nan nan nan nan nan nan nan 0.31938739029078389 1.7441995781666964 0.7491220360889187 0 21.290214746882498 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
400 0.70321579352102559 0.0017774266204224377 0.25 61.444850000000002 1.8152055871990112 0.064446559952908669 0.27905237791173632 0.17036309201777405 0 4.0452205684193192 nan nan nan nan nan nan nan nan nan nan 0.29008767169956939 1.5634640386403977 0.69575673851442821 0 18.743979210293233 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
420 0.73877949113121999 0.0017788471686127321 0.25 63.612456000000002 1.754748319946285 0.062322555817298626 0.26949892999825176 0.16494277193820786 0 3.9104972112920739 nan nan nan nan nan nan nan nan nan nan 0.24199714064865258 1.311414166978516 0.6975161063297024 0 16.147497533230698 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
440 0.7743700232837627 0.0017801182990855524 0.25 65.703816000000003 1.7002670606114496 0.060392488928322309 0.26139471632887235 0.15992041854925221 0 3.7890620734277918 nan nan nan nan nan nan nan nan nan nan 0.2563284466445736 1.4292082223529305 0.63624532251883692 0 17.167256272037179 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
460 0.80998448261095701 0.0017812481350041004 0.25 68.115450999999993 1.6521341017149853 0.058673274913814633 0.25428203918060982 0.15534128733741936 0 3.6817798177046517 nan nan nan nan nan nan nan nan nan nan 0.24808835466648071 1.1873810642545934 0.58851285467725156 0 14.722908554407933 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
480 0.84562012810008547 0.0017822463406614527 0.25 70.386979999999994 1.60428155831869 0.056984176545209576 0.24687974473437535 0.15108129635087589 0 3.5751327568306488 nan nan nan nan nan nan nan nan nan nan 0.21074357934999771 1.0869299620991686 0.58732543132428627 0 13.235204730890414 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
500 0.88127457264641329 0.0017831380183167982 0.25 72.647774999999996 1.5507203286814184 0.055127967920100468 0.23820921909383466 0.14683232480437097 0 3.4557669528504493 nan nan nan nan nan nan nan nan nan nan 0.20470720153560479 1.1529021899554777 0.55022705503588176 0 13.747604991823945 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
520 0.9169459158253338 0.0017839421935010441 0.25 74.654850999999994 1.4916763443588377 0.053106320454813935 0.22821507500839291 0.14230207929098121 0 3.3242050625818584 nan nan nan nan nan nan nan nan nan nan 0.21134933701568875 0.98201887810973398 0.48530770025332759 0 12.551210358111295 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
540 0.95263249902871872 0.00178466801790279 0.25 76.844337999999993 1.4340572926395887 0.051137182729195048 0.21822673560227335 0.13752174077198268 0 3.1958490959508516 nan nan nan nan nan nan nan nan nan nan 0.19797202248599649 0.82520963175299966 0.48005268165083109 0 11.655621729071175 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
560 0.98833293185159155 0.0017853338613373734 0.25 79.237690999999998 1.3861440215827043 0.04947914237124227 0.21021124835405594 0.13288729926116077 0 3.0891228939746105 nan nan nan nan nan nan nan nan nan nan 0.16481401349631081 0.92283166228376468 0.47881083384681555 0 11.002864143552893 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
580 1.0240462295992383 0.0017859588528343639 0.25 81.794914000000006 1.350321467186042 0.048209940717779981 0.20491692594405456 0.12881147008881486 0 3.0093076918069559 nan nan nan nan nan nan nan nan nan nan 0.1674822720994566 0.8572469790557673 0.45513174513897614 0 10.076491692209924 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
600 1.0597716659621748 0.001786549367158723 0.25 84.465919 1.3209803669188238 0.047159269806446295 0.20102886110571944 0.12533476054200821 0 2.9439090079346353 nan nan nan nan nan nan nan nan nan nan 0.17476143986117951 0.6815218150153074 0.4397495892309834 0 10.332133831044864 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
620 1.0955085256358299 0.001787102539119745 0.25 86.991887000000006 1.2884879218417256 0.046022284188140188 0.19623579690587817 0.12206619071633568 0 2.8714941981684148 nan nan nan nan nan nan nan nan nan nan 0.16537391171797944 0.68766399184091698 0.42475798056244174 0 9.706459367103438 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
640 1.1312560585528237 0.0017876194645496141 0.25 89.628500000000003 1.2447716031604059 0.044536245704300655 0.1888324126846973 0.11843587366371641 0 2.7740968812823374 nan nan nan nan nan nan nan nan nan nan 0.14196969394113548 0.72651467752351973 0.41045129309328321 0 8.5821689530493437 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
660 1.1670136225005554 0.0017881086308292086 0.25 92.227773999999997 1.1875037415006444 0.042620905993554149 0.17858477337826573 0.1140240350565605 0 2.6465288845786832 nan nan nan nan nan nan nan nan nan nan 0.13473465166836451 0.66769904135131686 0.39639701704947289 0 8.0082200295911754 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
680 1.2027807448113099 0.0017885768840754631 0.25 94.802853999999996 1.1214341676756732 0.040421457573872964 0.16672247174010424 0.10879213922676934 0 2.4993613095707246 nan nan nan nan nan nan nan nan nan nan 0.1421671967468644 0.55192861403639282 0.38190277899867026 0 8.3993582283790307 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
700 1.2385570152157648 0.0017890240374838033 0.25 98.565126000000006 1.0559464732721635 0.038228042873615441 0.15528541990108824 0.10312373561665512 0 2.353487905712766 nan nan nan nan nan nan nan nan nan nan 0.14136531236188446 0.55586566290168016 0.36658806272430389 0 8.2996634946001446 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
720 1.2743419849232434 0.0017894478819267302 0.25 102.67494000000001 0.99978009707818372 0.036312548040435259 0.14608526674156505 0.097644679295480361 0 2.2283642482479054 nan nan nan nan nan nan nan nan nan nan 0.1291830156732981 0.5210604327859778 0.35051719491111472 0 7.5403919632244056 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
740 1.310135204364854 0.0017898509897774325 0.25 107.159657 0.95635321351931335 0.034789653160154685 0.13976797335346591 0.092893255330274066 0 2.1315916076526928 nan nan nan nan nan nan nan nan nan nan 0.10886287363351173 0.5130808561573148 0.34248858874418353 0 6.3200177690998132 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
760 1.3459363302581844 0.0017902404736194952 0.25 119.052649 0.92302272759765613 0.033593566989041854 0.13562032675233807 0.089030028611990511 0 2.0572814662906422 nan nan nan nan nan nan nan nan nan nan 0.11047862745488246 0.50491846980377708 0.33818981427534667 0 6.5404843975867548 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
780 1.3817451571821446 0.0017906220080419202 0.25 123.715047 0.89405768672528574 0.032559550406080683 0.13222596525475847 0.085783577207921791 0 1.9926848932116841 nan nan nan nan nan nan nan nan nan nan 0.11568328026939602 0.49703125728659486 0.33276811182587518 0 6.8119455285762749 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
800 1.4175615366626102 0.0017909956816246273 0.25 128.024451 0.86411142279521991 0.031521939656517672 0.12831492059621857 0.08264801881976562 0 1.9259163295646418 nan nan nan nan nan nan nan nan nan nan 0.1149114862742686 0.48946692806327863 0.32613126184765512 0 6.7306775686594689 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
820 1.4533852743216658 0.0017913577163625471 0.25 132.28938500000001 0.8298856208844736 0.030365452960920691 0.12321108292685511 0.079158450660876692 0 1.8496436485857164 nan nan nan nan nan nan nan nan nan nan 0.10639480403385894 0.4818639971730635 0.31838845526578607 0 6.200518418582198 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
840 1.4892161029696751 0.0017917053424154632 0.25 136.59706499999999 0.7901431274736157 0.029032098418606198 0.11683873797754753 0.07507102463607089 0 1.7611078891704079 nan nan nan nan nan nan nan nan nan nan 0.091921635953752745 0.47367169511814944 0.30973492591200241 0 5.3312096733843397 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
860 1.5250537398873185 0.0017920397135131516 0.25 140.71959100000001 0.74517894988544975 0.027512723450879989 0.1095155139316014 0.070403075275986063 0 1.6609488691739445 nan nan nan nan nan nan nan nan nan nan 0.08600652839385188 0.46447704669421386 0.3004152565718794 0 5.0857614393565038 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
880 1.5608979583138605 0.0017923646356300586 0.25 144.95835299999999 0.69637998664562439 0.025839434613248679 0.10172302416934574 0.06537983313316563 0 1.5522356961476533 nan nan nan nan nan nan nan nan nan nan 0.090632353314909958 0.45418131604762968 0.29064527066954898 0 5.3357716050206507 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
900 1.5967486044885797 0.0017926830747302092 0.25 149.009615 0.64589962707855075 0.024078367835104354 0.093948077800965549 0.060342249825227554 0 1.4397515219880774 nan nan nan nan nan nan nan nan nan nan 0.093438739192904519 0.44292426379695038 0.28059026394302689 0 5.4774545267579917 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
920 1.632605553130825 0.0017929949389949569 0.25 153.22869600000001 0.59628576367358455 0.022317768195316723 0.086612943859955036 0.055646345205784473 0 1.3291678446467476 nan nan nan nan nan nan nan nan nan nan 0.091165572094721259 0.4375636022858414 0.2704075646576567 0 5.323739352097312 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
940 1.668468649526317 0.0017932978424465833 0.25 157.353801 0.54999314965862012 0.020649864499092445 0.080064713203626792 0.051569547817206095 0 1.2259551908168445 nan nan nan nan nan nan nan nan nan nan 0.084153342774463513 0.43442568633683043 0.26026186586665528 0 4.8966477872759357 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
960 1.7043376633677356 0.0017935786417272383 0.25 161.529157 0.50887231365075503 0.019150332796401843 0.074572959081574533 0.048239932929571266 0 1.1342399240901007 nan nan nan nan nan nan nan nan nan nan 0.073413695539495186 0.43047359185033141 0.25065643172781843 0 4.2573629219582463 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
980 1.7402115925638806 0.0017938017435493417 0.25 165.86157499999999 0.47382525063972564 0.017862447022690877 0.070294419048618106 0.045610688436019467 0 1.0560355739540053 nan nan nan nan nan nan nan nan nan nan 0.060067478883156181 0.42547036846500319 0.2468434636474558 0 3.5227802675500062 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
1000 1.7760899103292371 0.0017940184616340533 0.25 170.299341 0.44475615559327181 0.016791378305475672 0.067210758591538924 0.0434944627003504 0 0.99113530103063785 nan nan nan nan nan nan nan nan nan nan 0.062723607056419897 0.41940764043270612 0.24246756688603738 0 3.6814326157229948 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
1020 1.8119725277920311 0.001794232329193787 0.25 174.491142 0.42079428369213173 0.015909418778031981 0.065094246338219905 0.041642684622335439 0 0.93761114660882749 nan nan nan nan nan nan nan nan nan nan 0.065110001122390543 0.41245540401049957 0.23763522362885986 0 3.8035981210001171 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
1040 1.8478594085064588 0.0017944448720185024 0.25 178.68695700000001 0.40062644137432157 0.015167635779720835 0.063553174646431551 0.039828929904374755 0 0.89255381955440083 nan nan nan nan nan nan nan nan nan nan 0.064885890420368755 0.40481802087408192 0.23242736443314993 0 3.7731537091321137 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
1060 1.8837505178671674 0.0017946549502423344 0.25 182.75311500000001 0.38278170583008458 0.014508169286581852 0.062145161048267651 0.037902519029039579 0 0.85270162578972319 nan nan nan nan nan nan nan nan nan nan 0.061833165936707304 0.39662576805997263 0.22693830046385177 0 3.579217474136188 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
1080 1.9196457804197076 0.0017948600082901415 0.25 186.84109699999999 0.36581206947746092 0.013873692272706767 0.060496974919814032 0.035804955252834766 0 0.814836175402473 nan nan nan nan nan nan nan nan nan nan 0.056441360702317797 0.38794142964998696 0.22127966815151123 0 3.2518190954379724 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
1100 1.9555450727675772 0.0017950580960104775 0.25 191.04790600000001 0.34841171168472446 0.013213971872259171 0.058379645554085265 0.033558551215554941 0 0.77604422281726282 nan nan nan nan nan nan nan nan nan nan 0.049276906388846686 0.37884019768565702 0.21554611527738005 0 2.8249446056217522 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
1120 1.9914482519876067 0.0017952492286409964 0.25 195.34597299999999 0.32953242186240472 0.012490845480229652 0.05572719762392165 0.031240520524578326 0 0.73397586703789941 nan nan nan nan nan nan nan nan nan nan 0.04093150322766527 0.37121766506464104 0.20977963313720321 0 2.3334731005156257 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
1140 2.0273551968065124 0.0017954353323246699 0.25 199.54384999999999 0.30850507928393212 0.011682167663613957 0.052613592302363843 0.02895318264617288 0 0.68712005486545324 nan nan nan nan nan nan nan nan nan nan 0.032374998475957303 0.36818503882829889 0.20396500307188006 0 1.9108575790855982 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
1160 2.0632658341490946 0.00179561900452979 0.25 203.68294800000001 0.28513237370401107 0.010784143067007495 0.049208390698551527 0.026797314898350202 0 0.63501692349718275 nan nan nan nan nan nan nan nan nan nan 0.033401688654154493 0.36451262340301444 0.19806005077916661 0 1.9579333950273476 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
1180 2.0991801360584534 0.001795801976074949 0.25 207.646916 0.25971511635990419 0.0098112885861584617 0.045727349198103937 0.024852439854753116 0 0.57832068328398256 nan nan nan nan nan nan nan nan nan nan 0.033492027850940659 0.36035747053478484 0.19203861742023937 0 1.9644427511473288 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
1200 2.1350980911384121 0.0017959841926462419 0.25 211.64821900000001 0.23300312610741017 0.0087939803559999637 0.042386898485905253 0.023165639326110696 0 0.51869225344127212 nan nan nan nan nan nan nan nan nan nan 0.031783770757616847 0.35581905309934286 0.18591720415169041 0 1.8658607563150091 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
1220 2.171019668424524 0.0017961639401452992 0.25 215.63195899999999 0.20608164032650458 0.0077739985598513205 0.039367060736853712 0.021749721615760491 0 0.458546575042583 nan nan nan nan nan nan nan nan nan nan 0.028671738363718086 0.35088940803593999 0.17975217193561349 0 1.6848436296529501 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
1240 2.20694479340967 0.0017963388162146119 0.25 219.674848 0.18020927520388488 0.0067985573769195331 0.036787183913367313 0.020589380259781132 0 0.40069124583073007 nan nan nan nan nan nan nan nan nan nan 0.024578976411298165 0.34552572935180409 0.17361241630267726 0 1.4459091673215532 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
1260 2.2428733472108009 0.0017965069443405743 0.25 224.32263800000001 0.15662629208536202 0.00591335616642888 0.034696555231546924 0.019651517739228574 0 0.34789937623758921 nan nan nan nan nan nan nan nan nan nan 0.019923426915344045 0.33969568001065176 0.17011869274265243 0 1.1734697690339106 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
1280 2.2788051869021442 0.0017966678175121108 0.25 229.10703100000001 0.13634972188924105 0.0051551417314493145 0.033079218884682494 0.018895477514097665 0 0.30245393701783591 nan nan nan nan nan nan nan nan nan nan 0.016757931186343389 0.33341127176214036 0.1670933692362615 0 0.98420399485185051 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
1300 2.3147401756713855 0.0017968224325227889 0.25 233.243123 0.11997186510343644 0.0045444109247129924 0.031870319848222618 0.018280752498343489 0 0.26569848929227918 nan nan nan nan nan nan nan nan nan nan 0.017374913123173158 0.32672328642167298 0.16394500258170391 0 1.0165248161550853 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
1320 2.3506782076787802 0.0017969727090507352 0.25 237.34578500000001 0.10750924823094675 0.0040801288147451729 0.030978565858243615 0.017771730683926786 0 0.23769526472068425 nan nan nan nan nan nan nan nan nan nan 0.017928759721395182 0.31969027009278933 0.16068560338733345 0 1.0437480447195664 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
1340 2.3866192175782266 0.0017971206316356209 0.25 241.381383 0.098395835318069738 0.0037399575391016725 0.030308061082392996 0.017339893541055654 0 0.21719913508741237 nan nan nan nan nan nan nan nan nan nan 0.018140290414175947 0.31234901635607404 0.15732787852305047 0 1.0528137424232447 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
1360 2.4225631737372431 0.001797267529557829 0.25 245.332322 0.091683041975876151 0.0034880294541903899 0.029774365303476869 0.016964049144027049 0 0.2020951330133712 nan nan nan nan nan nan nan nan nan nan 0.017584579519936139 0.30470758743771403 0.15389663485970786 0 1.0181152131397855 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
1380 2.4585100612870372 0.0017974137953196182 0.25 249.39972800000001 0.086362684439171111 0.0032868752279934712 0.029312785408286419 0.016629410335410776 0 0.19012097751810325 nan nan nan nan nan nan nan nan nan nan 0.016433863654967656 0.29895446157528077 0.15042699679379817 0 0.94953887479474186 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
1400 2.4944598651011614 0.0017975591210182039 0.25 253.38016099999999 0.081631305604410329 0.003106917204265459 0.028880247629897375 0.016326242341646178 0 0.17946610389353931 nan nan nan nan nan nan nan nan nan nan 0.014858705995380111 0.29459844616849468 0.14695182602855486 0 0.85686973419554158 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
1420 2.5287622819411517 0.0017976964879543255 0.25 257.34796599999999 0.077208486544622021 0.0029382467339689063 0.028472946139425376 0.016060711854506669 0 0.1694947301586501 nan nan nan nan nan nan nan nan nan nan 0.013107130300705871 0.29016608316497094 0.14364635407092591 0 0.75442724539186645 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
1440 2.5647177109839103 0.0017978390844890545 0.25 261.17817400000001 0.072456680330118053 0.0027569721558841141 0.028044085452779581 0.015803500647719456 0 0.15876407139284063 nan nan nan nan nan nan nan nan nan nan 0.011148068040434944 0.28531768044922634 0.14017732062555158 0 0.64024716625108191 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
1460 2.6006759824293386 0.001797980935904619 0.25 265.38171 0.067562316524844193 0.0025703627050168935 0.027616489025648533 0.015564795713546126 0 0.14768816125496534 nan nan nan nan nan nan nan nan nan nan 0.0095915300150957172 0.28039767832854295 0.13665997291616228 0 0.52617530120361067 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
1480 2.6366370939291528 0.0017981233003741247 0.25 269.39908000000003 0.062614092366861232 0.0023817730909349139 0.027199948113929406 0.015341189618077389 0 0.13646157222923308 nan nan nan nan nan nan nan nan nan nan 0.0096257903814914725 0.27557196445317766 0.13303734233174941 0 0.47626580020405224 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
1500 2.6726010702249297 0.001798267515405659 0.25 273.43465600000002 0.057749817684280974 0.0021962896287465736 0.026806220136599637 0.015128590863358453 0 0.12539113136574845 nan nan nan nan nan nan nan nan nan nan 0.0096282210613904962 0.27099404931316301 0.12925991282700111 0 0.48053529658965066 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
1520 2.7085679574756925 0.0017984142991483581 0.25 277.44543199999998 0.053113902658254449 0.0020191339072602229 0.026445257874808083 0.014922526741847365 0 0.11480123217017728 nan nan nan nan nan nan nan nan nan nan 0.0095806188044167406 0.26676230157986958 0.12530760847597999 0 0.48179768353637159 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
1540 2.7445378039602693 0.0017985631207290361 0.25 281.56606599999998 0.048833997285231953 0.0018547877424866109 0.026122723718654869 0.014718951949912443 0 0.10498243651066365 nan nan nan nan nan nan nan nan nan nan 0.0094608846881262254 0.2628918517593124 0.1227397777849949 0 0.47862015420519261 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
1560 2.7805106308689926 0.0017987118581193869 0.25 285.75571200000002 0.045009481164579389 0.0017065864140515528 0.025838964424314107 0.014515351481451574 0 0.096166558767502242 nan nan nan nan nan nan nan nan nan nan 0.0092480731446188402 0.25931759152896938 0.12074103316719531 0 0.46963283647471454 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
