# step time total_mass total_momentum_x total_momentum_y total_energy
9100 16.379521420723588 200.01727290872554 198.65776958701008 -0.0041396086373033658 9035.5382606078547
9200 16.560088171279912 200.01702541371574 198.65628576979583 -0.0044666563772031431 9035.5355784537987
9300 16.740655126012182 200.01679395744733 198.65489244827967 -0.0047992229246797413 9035.5331386316248
9400 16.921222272960094 200.01657749069943 198.65358549097485 -0.0051304200205716521 9035.5309236533194
9500 17.101789601524651 200.01637503974925 198.65236109464834 -0.0054533871504392761 9035.5289165335944
9600 17.282357102228659 200.01618570183575 198.65121568038217 -0.005761450933497142 9035.5271007896663
9700 17.462924766490669 200.0160086404037 198.65014580616233 -0.0060482795709862203 9035.5254604958282
9800 17.642648589848051 200.01584382855094 198.64915260047835 -0.0063068849247221448 9035.5239869461366
9900 17.823216557391778 200.01568900255501 198.64822340004216 -0.0065344879764835662 9035.5226518438503
10000 18.003784666209118 200.01554429592858 198.64735968605353 -0.0067253122832719725 9035.5214488241836
10100 18.184352909449288 200.01540908914382 198.64655809995176 -0.0068756977252224516 9035.5203651873599
10200 18.364921280339672 200.01528280523564 198.64581527807439 -0.0069828954327044168 9035.5193892246043
10300 18.545489772084508 200.01516490533311 198.64512786509579 -0.0070451224022691772 9035.5185102247833
10400 18.726058377788458 200.01505488458517 198.64449253322661 -0.0070615942428051415 9035.517718453546
10500 18.906627090408062 200.01495226867198 198.64390600452879 -0.007032533287909204 9035.5170051181503
10600 19.087195902719802 200.01485661096899 198.64336507418162 -0.0069591520763596371 9035.5163623259723
10700 19.267764807305515 200.01476749029595 198.6428666329688 -0.0068436144820985811 9035.5157830390381
10800 19.448333796555616 200.01468450909616 198.64240768761087 -0.0066889750805355364 9035.5152610217756
10900 19.628902862692225 200.01460729188258 198.64198537794584 -0.0064990984743532321 9035.5147907791143
11000 19.809471997805804 200.01453548384148 198.64159699038564 -0.0062785613550674635 9035.5143674849569
11100 19.990041193904954 200.01446874953623 198.64123996734267 -0.0060325391377940296 9035.5139869038703
11106 20 200.01446521021089 198.64122114078677 -0.0060183396591691474 9035.5139670803455
