y,x,rho_weno5,rho_mdcd_hybrid,difference
0.20416666666666664,1.8208333333333333,15.576694916682868,15.575777906047206,-0.0009170106356624075
0.20416666666666664,1.8291666666666666,15.57970606581203,15.562847769769233,-0.01685829604279654
0.20416666666666664,1.8375,15.582480412771485,15.564801420300991,-0.017678992470493426
0.20416666666666664,1.8458333333333332,15.584587309012381,15.578565912945516,-0.006021396066865137
0.20416666666666664,1.8541666666666663,15.586112304586297,15.584021328367298,-0.002090976218999785
0.20416666666666664,1.8624999999999998,15.588933735381781,15.580358759959394,-0.00857497542238761
0.20416666666666664,1.8708333333333333,15.594614372046646,15.585459176607376,-0.009155195439269903
0.20416666666666664,1.8791666666666664,15.601712339834343,15.604819924122664,0.0031075842883208082
0.20416666666666664,1.8875,15.606957834739823,15.623832503691498,0.01687466895167411
0.20416666666666664,1.8958333333333333,15.608909839534748,15.618317280711931,0.009407441177183173
0.20416666666666664,1.9041666666666663,15.608965642614598,15.595477295894057,-0.013488346720540889
0.20416666666666664,1.9124999999999999,15.608412822430665,15.595532169211596,-0.01288065321906906
0.20416666666666664,1.9208333333333332,15.607026898581042,15.600413873099903,-0.0066130254811387346
0.20416666666666664,1.9291666666666667,15.604876481864768,15.595872422166988,-0.009004059697780065
0.20416666666666664,1.9375,15.603368379004136,15.595169230261234,-0.00819914874290184
0.20416666666666664,1.9458333333333329,15.603770899904738,15.599138225057459,-0.004632674847279361
0.20416666666666664,1.9541666666666666,15.605824999554303,15.613734925343657,0.007909925789354233
0.20416666666666664,1.9625,15.607742071145347,15.628920324161458,0.021178253016110204
0.20416666666666664,1.9708333333333332,15.609374175527366,15.613033910160203,0.003659734632837086
0.20416666666666664,1.9791666666666663,15.610531717893902,15.609611792399294,-0.0009199254946086199
0.20416666666666664,1.9874999999999996,15.607594422280727,15.60943167456262,0.0018372522818932424
0.20416666666666664,1.9958333333333333,15.60101987980982,15.597009070902104,-0.0040108089077168785
0.20416666666666664,2.0041666666666664,15.59483901821592,15.590229267117955,-0.004609751097964576
0.20416666666666664,2.0124999999999997,15.589775187726492,15.553474430837603,-0.03630075688888823
0.20416666666666664,2.020833333333334,15.589762789147434,15.55391495448523,-0.03584783466220465
0.20416666666666664,2.029166666666667,15.592256589700494,15.567057829856235,-0.025198759844258234
0.20416666666666664,2.0374999999999996,15.585118349176675,15.58392017028893,-0.0011981788877442057
0.20416666666666664,2.0458333333333334,15.578761638571208,15.575484700370282,-0.003276938200926338
0.20416666666666664,2.0541666666666667,15.578236914728567,15.578707454967537,0.0004705402389699742
0.20416666666666664,2.0625,15.578666149865054,15.612444941454427,0.03377879158937347
