# step time total_mass total_momentum_x total_momentum_y total_energy
8100 16.394087759476729 200.02400217559446 199.13070014589806 -0.048004661797179937 9034.7864344840855
8200 16.598181381608523 200.02346660351037 199.12692013864358 -0.049912631890257991 9034.7782735361834
8300 16.802045514738388 200.02296278212552 199.12335804178792 -0.050661718090739494 9034.7708248933468
8400 17.006136693686813 200.02248800758591 199.12000072833388 -0.050087969187266962 9034.7640317775913
8500 17.210228038890843 200.02204134403988 199.11684661110851 -0.048063680463678232 9034.7578615225975
8600 17.414319501850464 200.02162132563885 199.11388944871234 -0.044510215695650002 9034.7522713501239
8700 17.618411025849106 200.02122652978863 199.11112240541473 -0.039403324612829083 9034.747217590646
8800 17.822502548429856 200.02085558097022 199.10853807632353 -0.032778249722452912 9034.7426567104903
8900 18.026594004202774 200.02050714251297 199.10612853047871 -0.024732224101968375 9034.7385453856114
9000 18.230685327970196 200.02017992293827 199.10388546705067 -0.01542469074773048 9034.734841350526
9100 18.434776457931264 200.01987268654426 199.10180037620532 -0.0050751978059572767 9034.7315042784012
9200 18.638867338966136 200.01958426839394 199.09986467746538 0.0060415057183424992 9034.7284967839096
9300 18.842957925742859 200.01931358883652 199.09806985336246 0.017602814577836828 9034.7257852868315
9400 19.04704818545753 200.01905966815806 199.09640759570394 0.029247840003329917 9034.7233408571883
9500 19.251138100512129 200.01882163109855 199.09486988058191 0.040588931843615339 9034.7211394962815
9600 19.455227670072503 200.01859869679956 199.09344897011923 0.051224970178583129 9034.719161615445
9700 19.659316911546476 200.01839016355888 199.09213749207066 0.060755708808477749 9034.7173913074748
9800 19.863405860225807 200.01819539508418 199.09092842991066 0.068796728250221095 9034.7158158664988
9900 20.06749456969559 200.01801381188045 199.08981511118023 0.074994270013500869 9034.7144257831915
10000 20.271583110492799 200.01784485592034 199.0887910855304 0.079039550824085092 9034.713213052537
10100 20.475671567879299 200.01768796086137 199.08785009854734 0.080682243825315414 9034.7121698731171
10200 20.67976003889471 200.01754253055364 199.08698603894845 0.079742293917591106 9034.7112877507643
10300 20.883848628720354 200.01740791883083 199.0861929936687 0.076119340168840838 9034.7105564912417
10400 21.087937447534319 200.01728341701141 199.08546527454334 0.069799584761840922 9034.7099634461301
10500 21.292026604607795 200.01716826919699 199.08479750831586 0.060860135556793038 9034.7094942498497
10600 21.496116204723315 200.01706168500007 199.08418465989797 0.049469984048661098 9034.7091330661206
10700 21.700000000000003 200.01696295337919 199.08362269502712 0.035902798250906892 9034.7088631904335
10800 21.904090092402402 200.01687107299324 199.08310645909827 0.020474523726422972 9034.7086665043171
10900 22.108180297993325 200.0167853819452 199.08263310826865 0.0036174868268136762 9034.7085260837193
11000 22.312270682545023 200.01670519370498 199.0821998567983 -0.014183893290442035 9034.7084267406044
11100 22.516361303293749 200.01662993461693 199.08180452818914 -0.032394419459847473 9034.7083566613492
11200 22.720452205442495 200.01655917557261 199.08144551311781 -0.050444465400083766 9034.7083089450862
11300 22.924543419461965 200.01649263733125 199.08112165362016 -0.06774818373938582 9034.7082818623894
11400 23.128634958300047 200.01643017299176 199.08083207808457 -0.083723021575416195 9034.7082780463461
11500 23.332726816050741 200.01637175104898 199.08057606265487 -0.09780958671160217 9034.7083041586666
11600 23.536818966984068 200.01631742693073 199.08035286062585 -0.10949121339375359 9034.7083701547181
11700 23.740911366043484 200.01626729682894 199.08016146895955 -0.11831316492763069 9034.7084876403733
11800 23.945003949320249 200.01622144373687 199.08000044816319 -0.12390013834524491 9034.7086677887037
11900 24.149096636179181 200.01617988643497 199.0798678250265 -0.12597151137780074 9034.7089193547708
12000 24.353189331525659 200.01614252821838 199.07976115658568 -0.12435368545952261 9034.7092463630615
12100 24.557281930361061 200.01610913425316 199.07967759751227 -0.11898912268719261 9034.7096472615667
12200 24.761374321587464 200.01607932408561 199.07961396224707 -0.1099415874755518 9034.710114521924
12300 24.965466392525588 200.01605256989646 199.07956680035349 -0.097397702220055393 9034.7106339752736
12400 25.169558034511013 200.01602823292041 199.07953266255177 -0.081664281614861195 9034.7111861961985
12500 25.373649148614728 200.01600560496939 199.07950830590573 -0.063161548326802458 9034.7117477716838
12600 25.577739650769306 200.01598396560877 199.07949090510027 -0.042412616879955178 9034.7122932900402
12700 25.781829476200979 200.01596265708037 199.0794782142228 -0.020029246890491681 9034.7127984029376
12800 25.985918583954739 200.01594116191791 199.07946864281968 0.0033062316014381699 9034.7132432159779
12900 26.190006961520446 200.01591915906604 199.07946129287208 0.026861273270466973 9034.7136147368747
13000 26.394094627276427 200.01589654879501 199.07945594031756 0.049875782878511687 9034.7139079431345
13100 26.598181631238944 200.01587346039227 199.07945290510767 0.07158669761846248 9034.7141264238089
13200 26.802045338626684 200.01585025884657 199.07945276648456 0.091233026059013955 9034.7142818709726
13300 27.006135740926794 200.015827402865 199.07945621596619 0.10816520142903202 9034.714393666507
13400 27.21022578431802 200.01580553844755 199.07946382903361 0.12173817462353437 9034.7144860441622
13500 27.41431549853618 200.01578532260152 199.07947589748039 0.13142387593391761 9034.7145865125822
13600 27.618404935772094 200.01576733812675 199.07949213649869 0.1368083988588254 9034.7147208006572
13700 27.822494168676172 200.0157520100891 199.07951173974766 0.13760890831614747 9034.71490951331
13800 28.026583288163561 200.01573953850266 199.07953335750815 0.13368588527291606 9034.7151651790082
13900 28.230672398732448 200.01572986960568 199.07955524345311 0.12505143747056804 9034.7154910655754
14000 28.434761613649243 200.01572268098613 199.07957539542085 0.11187266094810175 9034.715879956846
14100 28.638851050500151 200.0157174112683 199.07959180149126 0.09446964270395658 9034.7163148958898
14200 28.842940824186549 200.01571332978034 199.07960277009647 0.073309149302478865 9034.7167718001838
14300 29.047031040820066 200.01570960973598 199.07960721253801 0.048993077757461811 9034.7172217024963
14400 29.251121792764906 200.01570543053128 199.07960492430459 0.022241974798087816 9034.7176345994285
14500 29.455213153714077 200.01570009372742 199.07959668817244 -0.006125646559271114 9034.7179842332134
14600 29.65930517184804 200.01569311544921 199.07958419286737 -0.035217674073233368 9034.7182517284073
14700 29.863397865737973 200.01568429938391 199.07957008340603 -0.064095815356142033 9034.7184288065419
14767 30 200.01567742291499 199.079561408557 -0.082830080421320534 9034.7184984219966
