# step time dt cfl wall_time total_l2 rho_l2 rhou_l2 rhov_l2 rhow_l2 rhoE_l2 rho_reference_l2 rhou_reference_l2 rhov_reference_l2 rhow_reference_l2 rhoE_reference_l2 rho_normalized_l2 rhou_normalized_l2 rhov_normalized_l2 rhow_normalized_l2 rhoE_normalized_l2 rho_linf rhou_linf rhov_linf rhow_linf rhoE_linf rho_reference_linf rhou_reference_linf rhov_reference_linf rhow_reference_linf rhoE_reference_linf rho_normalized_linf rhou_normalized_linf rhov_normalized_linf rhow_normalized_linf rhoE_normalized_linf consecutive reconstruction_fallbacks riemann_fallbacks residual_checked stop_reason
200 0.058522297407587652 0.00029261147894617099 0.5 668.67748600000004 8.697138225882761e-05 4.7184688352980687e-06 0.00014829149135724167 5.4660957994303069e-06 6.5281138695212183e-14 0.00012560890931642728 1.750075580388099e-05 0.00077292704624216295 3.6804797531705358e-05 5.0171682953017996e-14 0.00086355904166480959 0.26961514623566685 0.19185703499212395 0.14851585026983394 1.3011550510741896 0.14545491767913465 8.7877127729867179e-06 0.00029269616555094302 1.1769789661530111e-05 2.880300061941293e-13 0.00022836457275543509 7.0460976098789103e-05 0.0030616488044648005 9.6477863212333364e-05 2.7627402847099368e-13 0.0028252227403159913 0.12471744303777446 0.09560082956742276 0.12199471743716549 1.042551874268449 0.080830643721171991 0 0 0 1 running
220 0.064374526938443852 0.00029261147421807238 0.5 733.65753400000006 8.4163969541500836e-05 4.3533256359094163e-06 0.00013696731195046987 4.2369976502942237e-06 6.6344514841334537e-14 0.00012892214979899771 1.750075580388099e-05 0.00077292704624216295 3.6804797531705358e-05 5.0171682953017996e-14 0.00086355904166480959 0.24875072166563328 0.17720600232115197 0.11512079767982089 1.3223497984602426 0.14929164490068397 7.7930249926993957e-06 0.00026350898428806335 8.7007302370983234e-06 3.1944969746054506e-13 0.0002603548872590622 7.0460976098789103e-05 0.0030616488044648005 9.6477863212333364e-05 2.7627402847099368e-13 0.0028252227403159913 0.11060058239575427 0.086067671740726229 0.090183695486179202 1.1562784212055766 0.092153756071615939 0 0 0 1 running
240 0.070226756366407739 0.00029261146877400103 0.5 799.08589600000005 8.0396336555645041e-05 4.016658281054464e-06 0.00012703128013735924 4.1253936431780296e-06 6.4630329607570542e-14 0.00012707382148990625 1.750075580388099e-05 0.00077292704624216295 3.6804797531705358e-05 5.0171682953017996e-14 0.00086355904166480959 0.22951341793842553 0.16435093163703257 0.11208847541204986 1.2881834095159213 0.14715128365158145 7.0074849478307318e-06 0.00023760151808260854 9.071565023130341e-06 2.9123992516697329e-13 0.00027083517812886981 7.0460976098789103e-05 0.0030616488044648005 9.6477863212333364e-05 2.7627402847099368e-13 0.0028252227403159913 0.099451999330891439 0.077605739017523628 0.094027424748879249 1.0541704798630787 0.095863301064388937 0 0 0 1 running
260 0.076078985682713651 0.00029261146315630483 0.5 865.08826299999998 7.5091095073957092e-05 3.6732337120451695e-06 0.00011817689176050992 5.1584151827328858e-06 6.3599107655173245e-14 0.00011911122179607716 1.750075580388099e-05 0.00077292704624216295 3.6804797531705358e-05 5.0171682953017996e-14 0.00086355904166480959 0.20989000436373087 0.15289527302099912 0.14015605379405194 1.2676295454296205 0.13793060584074132 6.3435497849373619e-06 0.00021469209273172751 1.0357146982971034e-05 2.8553258881950734e-13 0.0002566254228376641 7.0460976098789103e-05 0.0030616488044648005 9.6477863212333364e-05 2.7627402847099368e-13 0.0028252227403159913 0.090029263518056457 0.070123030577067549 0.10735257434315788 1.0335122356587554 0.090833695756307495 0 0 0 1 running
280 0.081931214889765541 0.00029261145791435457 0.5 929.63626599999998 6.8589655752632889e-05 3.3116290996047595e-06 0.00011019342084283697 6.4403582953829785e-06 6.4645432800270317e-14 0.00010643152391096633 1.750075580388099e-05 0.00077292704624216295 3.6804797531705358e-05 5.0171682953017996e-14 0.00086355904166480959 0.18922777602955687 0.14256639275152583 0.17498692364317331 1.2884844397347783 0.12324753580922811 5.7066687255538383e-06 0.00019918530932505618 1.2373256578327383e-05 2.8785357186198304e-13 0.00022315617144874622 7.0460976098789103e-05 0.0030616488044648005 9.6477863212333364e-05 2.7627402847099368e-13 0.0028252227403159913 0.08099048638714372 0.065058183366617478 0.12824969548813175 1.0419132535007904 0.078987107198417561 0 0 0 1 running
300 0.087783443999896349 0.00029261145348224044 0.5 995.08440499999995 6.174660254696305e-05 2.9437923049620123e-06 0.00010293043942001914 7.4498926952628181e-06 6.6136930908055447e-14 9.1675364504097863e-05 1.750075580388099e-05 0.00077292704624216295 3.6804797531705358e-05 5.0171682953017996e-14 0.00086355904166480959 0.16820943837803812 0.1331696696608678 0.2024163477287203 1.3182123264628716 0.10615992663033416 5.0800355493364683e-06 0.00018499618991441036 1.4119866124042763e-05 2.932224650432356e-13 0.00017797936858732211 7.0460976098789103e-05 0.0030616488044648005 9.6477863212333364e-05 2.7627402847099368e-13 0.0028252227403159913 0.072097149806923708 0.060423713407178031 0.14635342921066821 1.0613464706257083 0.062996579366133704 0 0 0 1 running
320 0.093635673032345032 0.00029261145012089273 0.5 1060.2109250000001 5.5457854262923605e-05 2.5938326459424366e-06 9.6275942820614395e-05 8.0428405457992759e-06 6.5795058324010646e-14 7.7700679401147122e-05 1.750075580388099e-05 0.00077292704624216295 3.6804797531705358e-05 5.0171682953017996e-14 0.00086355904166480959 0.14821260721592522 0.12456019399074118 0.21852696075479836 1.3113982719220874 0.089977263455376613 4.4567191465160733e-06 0.00017181311352798545 1.4792019877565609e-05 3.2803306278846305e-13 0.00013597550800270586 7.0460976098789103e-05 0.0030616488044648005 9.6477863212333364e-05 2.7627402847099368e-13 0.0028252227403159913 0.063250885713924468 0.056117838622584827 0.15332035127074262 1.1873467245688047 0.04812912839130605 0 0 0 1 running
340 0.099487902009716314 0.000292611447918442 0.5 1125.0099150000001 5.0331741125279781e-05 2.2865311284635768e-06 9.0143539044169606e-05 8.2373026120294603e-06 6.4019334043016441e-14 6.683922361293248e-05 1.750075580388099e-05 0.00077292704624216295 3.6804797531705358e-05 5.0171682953017996e-14 0.00086355904166480959 0.13065327886904821 0.1166261932253915 0.22381056722112019 1.2760053136540332 0.07739971488698294 3.8441416972746667e-06 0.00015961011720644347 1.4517581260410875e-05 3.1331806934261525e-13 0.0001321909068694449 7.0460976098789103e-05 0.0030616488044648005 9.6477863212333364e-05 2.7627402847099368e-13 0.0028252227403159913 0.054557031567161747 0.052132078954870376 0.15047577524037661 1.1340844127717595 0.04678955219462088 0 0 0 1 running
360 0.10534013095486858 0.00029261144682667822 0.5 1190.0279149999999 4.6566504496755015e-05 2.0400566404798382e-06 8.4465204982880535e-05 8.1092957143781434e-06 6.2476858015782494e-14 6.0315034148642431e-05 1.750075580388099e-05 0.00077292704624216295 3.6804797531705358e-05 5.0171682953017996e-14 0.00086355904166480959 0.11656963066860419 0.10927966021312838 0.22033257233360462 1.2452613573733886 0.069844713839558994 3.2612663201024324e-06 0.00014832873869985441 1.3819967927031705e-05 2.9329540213075737e-13 0.00013575470409421531 7.0460976098789103e-05 0.0030616488044648005 9.6477863212333364e-05 2.7627402847099368e-13 0.0028252227403159913 0.046284716742073038 0.048447339382474801 0.14324496280163274 1.0616104733187064 0.048050973877915064 0 0 0 1 running
380 0.1111923598886999 0.00029261144671044594 0.5 1255.237531 4.4017280352930387e-05 1.8627202682060575e-06 7.9187079612123222e-05 7.7437138165864519e-06 6.6511870010304104e-14 5.7910072011480329e-05 1.750075580388099e-05 0.00077292704624216295 3.6804797531705358e-05 5.0171682953017996e-14 0.00086355904166480959 0.10643656131656773 0.10245091046705772 0.21039957657464786 1.3256854483551501 0.067059771500786527 2.7322862028614759e-06 0.0001378939917804356 1.2803894128664003e-05 3.3158472477757352e-13 0.00013358167379384778 7.0460976098789103e-05 0.0030616488044648005 9.6477863212333364e-05 2.7627402847099368e-13 0.0028252227403159913 0.038777297081872691 0.045039127799160007 0.1327132847095146 1.200202301362493 0.047281820257084273 0 0 0 1 running
400 0.11704458882890674 0.00029261144739358059 0.5 1320.6465909999999 4.2369759827069739e-05 1.7526097690353013e-06 7.4266682185936115e-05 7.2124193553334089e-06 6.546899580706617e-14 5.835539411358059e-05 1.750075580388099e-05 0.00077292704624216295 3.6804797531705358e-05 5.0171682953017996e-14 0.00086355904166480959 0.1001448045259074 0.096084983113228897 0.19596410900291725 1.304899336710968 0.067575453788406084 2.3637265092331105e-06 0.00012822654187827354 1.1544303148002206e-05 3.0359590280824142e-13 0.00013281223146888177 7.0460976098789103e-05 0.0030616488044648005 9.6477863212333364e-05 2.7627402847099368e-13 0.0028252227403159913 0.033546604661267701 0.041881531837120199 0.11965753348615236 1.0988941106352177 0.047009472766040096 0 0 0 1 running
420 0.12289681778954688 0.00029261144869332188 0.5 1385.716228 4.1305452421006425e-05 1.6997029819657547e-06 6.967069458357489e-05 6.5664939377925146e-06 6.4818052073565816e-14 6.0255194646606082e-05 1.750075580388099e-05 0.00077292704624216295 3.6804797531705358e-05 5.0171682953017996e-14 0.00086355904166480959 0.097121690115167844 0.090138771727942116 0.17841407583171276 1.2919250114504439 0.069775419791150928 2.2909113388015331e-06 0.00012036837765816433 1.0314033364444049e-05 2.9721203729492476e-13 0.00012698696250001973 7.0460976098789103e-05 0.0030616488044648005 9.6477863212333364e-05 2.7627402847099368e-13 0.0028252227403159913 0.032513193339666256 0.039314887286429193 0.10690569858232041 1.0757871050703174 0.044947593224390049 0 0 0 1 running
440 0.12874904678115184 0.00029261145044159604 0.5 1450.3190119999999 4.058692648151324e-05 1.6897486130809964e-06 6.537294795299927e-05 5.8358848606319832e-06 6.281749170744552e-14 6.26574646752587e-05 1.750075580388099e-05 0.00077292704624216295 3.6804797531705358e-05 5.0171682953017996e-14 0.00086355904166480959 0.096552893601673795 0.084578419490987142 0.15856315621909567 1.2520507188540868 0.072557244672541099 2.2671567532991108e-06 0.0001129929583818523 9.0391145079295388e-06 2.8649338564160154e-13 0.00011798918167715833 7.0460976098789103e-05 0.0030616488044648005 9.6477863212333364e-05 2.7627402847099368e-13 0.0028252227403159913 0.032176062252110539 0.036905917562156297 0.093691072821915619 1.0369899307117854 0.041762789175327691 0 0 0 1 running
460 0.1346012758111437 0.00029261145249522398 0.5 1515.652079 4.0062967908610266e-05 1.707944847116101e-06 6.1352605711902772e-05 5.0338216300278596e-06 6.5858576910617295e-14 6.5060036310993143e-05 1.750075580388099e-05 0.00077292704624216295 3.6804797531705358e-05 5.0171682953017996e-14 0.00086355904166480959 0.097592633498568393 0.079376968382965096 0.13677080075475195 1.312664296557261 0.07533941881445344 2.4935665951521875e-06 0.00010596258671224934 7.7231583846001896e-06 3.0045835463042148e-13 0.00011083188771776609 7.0460976098789103e-05 0.0030616488044648005 9.6477863212333364e-05 2.7627402847099368e-13 0.0028252227403159913 0.035389328011239972 0.034609647768132051 0.080051092835697155 1.0875374579842816 0.039229433536758923 0 0 0 1 running
480 0.140453504884369 0.00029261145473843302 0.5 1580.912102 3.9629672714008172e-05 1.7407657638267212e-06 5.7592566481089806e-05 4.1651365342686449e-06 6.6026267973828587e-14 6.7195777065412839e-05 1.750075580388099e-05 0.00077292704624216295 3.6804797531705358e-05 5.0171682953017996e-14 0.00086355904166480959 0.099468033457199997 0.074512292927378931 0.11316830450379746 1.3160066413490099 0.077812603219195836 2.7420227684475893e-06 9.9286192116521121e-05 6.5234123288834239e-06 3.2160573380679921e-13 0.00010062567757695984 7.0460976098789103e-05 0.0030616488044648005 9.6477863212333364e-05 2.7627402847099368e-13 0.0028252227403159913 0.038915480884101919 0.03242899445936847 0.067615638569091932 1.164082398865679 0.03561690062203917 0 0 0 1 running
500 0.1463057340036317 0.00029261145708090597 0.5 1646.6328349999999 3.9185102419064364e-05 1.7761081303993679e-06 5.4078154807472437e-05 3.2375574864840123e-06 6.3954513209095165e-14 6.884241491996563e-05 1.750075580388099e-05 0.00077292704624216295 3.6804797531705358e-05 5.0171682953017996e-14 0.00086355904166480959 0.10148751004259461 0.069965406270088529 0.087965637732282873 1.2747133331960132 0.079719407241973864 2.9821211682195991e-06 9.2970136478021104e-05 5.1526911043006177e-06 3.0020582344047682e-13 9.5069291593544158e-05 7.0460976098789103e-05 0.0030616488044648005 9.6477863212333364e-05 2.7627402847099368e-13 0.0028252227403159913 0.042323018120534496 0.030366035563073993 0.053408014364500531 1.0866233974359836 0.033650193394277647 0 0 0 1 running
520 0.15215796317016245 0.00029261145945382744 0.5 1711.579416 3.8603941650938623e-05 1.8029834584286798e-06 5.0796130209946713e-05 2.2772666937908886e-06 6.4074102568241695e-14 6.9732618032693208e-05 1.750075580388099e-05 0.00077292704624216295 3.6804797531705358e-05 5.0171682953017996e-14 0.00086355904166480959 0.1030231767492492 0.065719178099548567 0.06187418071867249 1.2770969358999231 0.080750261033987206 3.1856285899673615e-06 8.7017106848108483e-05 3.8518330153924568e-06 3.2518827443880982e-13 0.00010755246790132567 7.0460976098789103e-05 0.0030616488044648005 9.6477863212333364e-05 2.7627402847099368e-13 0.0028252227403159913 0.045211246939028817 0.028421648727708904 0.039924526592334947 1.1770497438305234 0.038068668486399164 0 0 0 1 running
540 0.1580101923840021 0.00029261146180545566 0.5 1776.6404600000001 3.7741990287196534e-05 1.8116387467773735e-06 4.7734007702899686e-05 1.3724300484026114e-06 6.6669927341841402e-14 6.9559960204323851e-05 1.750075580388099e-05 0.00077292704624216295 3.6804797531705358e-05 5.0171682953017996e-14 0.00086355904166480959 0.10351774329515655 0.061757455551560966 0.037289433455525371 1.3288357778285567 0.080550323542699406 3.3271123090467168e-06 8.1425365929588267e-05 2.3981657036130494e-06 3.0699095812035552e-13 0.00011625738586280854 7.0460976098789103e-05 0.0030616488044648005 9.6477863212333364e-05 2.7627402847099368e-13 0.0028252227403159913 0.047219219676746638 0.026595266514841842 0.024857160220630559 1.111182834736081 0.041149812439144375 0 0 0 1 running
560 0.16386242164429918 0.00029261146409700542 0.5 1841.7717210000001 3.6463250673154441e-05 1.7941976947993427e-06 4.4879652000147328e-05 9.1512645244441019e-07 6.6518697118733655e-14 6.804118960468118e-05 1.750075580388099e-05 0.00077292704624216295 3.6804797531705358e-05 5.0171682953017996e-14 0.00086355904166480959 0.10252115479500944 0.058064538197161557 0.024864325137397586 1.3258215232888122 0.078791589598214598 3.3872304623123134e-06 7.6188497437290614e-05 1.8629070869742999e-06 3.0237976964588592e-13 0.00012046002961600688 7.0460976098789103e-05 0.0030616488044648005 9.6477863212333364e-05 2.7627402847099368e-13 0.0028252227403159913 0.048072431718278796 0.024884793228467282 0.019309166112793354 1.0944922015267646 0.042637356657597145 0 0 0 1 running
580 0.16971465094953067 0.00029261146629911588 0.5 1906.9204950000001 3.4673363627741726e-05 1.7454457129278878e-06 4.2221088182077791e-05 1.4235635100508899e-06 6.2917396116567502e-14 6.4988593808646916e-05 1.750075580388099e-05 0.00077292704624216295 3.6804797531705358e-05 5.0171682953017996e-14 0.00086355904166480959 0.099735447570830943 0.054624933086957414 0.038678748574138097 1.2540419697598126 0.075256688510097536 3.3548620278758158e-06 7.1295619913702701e-05 2.4832528639306493e-06 2.8890268617018872e-13 0.00011985068565664725 7.0460976098789103e-05 0.0030616488044648005 9.6477863212333364e-05 2.7627402847099368e-13 0.0028252227403159913 0.047613050707276117 0.023286674751765241 0.025739094764830984 1.0457106220555252 0.042421676686363624 0 0 0 1 running
600 0.1755668802976591 0.00029261146838891329 0.5 1972.543764 3.234550095920999e-05 1.6633553346840949e-06 3.974646484789101e-05 2.2579817758691099e-06 6.3420169234259728e-14 6.0361498166770653e-05 1.750075580388099e-05 0.00077292704624216295 3.6804797531705358e-05 5.0171682953017996e-14 0.00086355904166480959 0.095044771398685945 0.051423307078114835 0.061350202345875689 1.264063023232606 0.069898519098824941 3.2278504298607567e-06 6.6731967744537712e-05 3.338341598195265e-06 2.9438701298775289e-13 0.00011454140143460356 7.0460976098789103e-05 0.0030616488044648005 9.6477863212333364e-05 2.7627402847099368e-13 0.0028252227403159913 0.045810469973268347 0.021796088319216277 0.03460215107426326 1.0655616621547939 0.040542432212545658 0 0 0 1 running
620 0.18141910968623576 0.00029261147034760138 0.5 2037.4792520000001 2.9533308752226212e-05 1.5491507997667059e-06 3.7444108674558443e-05 3.0694992538702935e-06 6.3465269348355504e-14 5.4288107914805211e-05 1.750075580388099e-05 0.00077292704624216295 3.6804797531705358e-05 5.0171682953017996e-14 0.00086355904166480959 0.088519079811579582 0.048444557421822923 0.083399433218620062 1.2649619389444431 0.06286554282396957 3.0124381764253064e-06 6.2479723430097778e-05 4.3883647438156697e-06 3.2612028753573708e-13 0.00010501607122076484 7.0460976098789103e-05 0.0030616488044648005 9.6477863212333364e-05 2.7627402847099368e-13 0.0028252227403159913 0.042753284771442107 0.020407214354234111 0.04548571659550061 1.1804232534654513 0.03717089973904824 0 0 0 1 running
640 0.18727133911246149 0.00029261147215853332 0.5 2102.5410539999998 2.6373574422184074e-05 1.4069304325685557e-06 3.5302619977099141e-05 3.7702277407023713e-06 6.164588798234339e-14 4.7067590668166574e-05 1.750075580388099e-05 0.00077292704624216295 3.6804797531705358e-05 5.0171682953017996e-14 0.00086355904166480959 0.080392552660871544 0.04567393539756999 0.10243848610916885 1.2286988267878143 0.054504195309480481 2.7216967953081964e-06 5.8518990769806933e-05 5.391303665878316e-06 3.250562778836069e-13 9.2040745283419878e-05 7.0460976098789103e-05 0.0030616488044648005 9.6477863212333364e-05 2.7627402847099368e-13 0.0028252227403159913 0.038627009530669415 0.01911355433205426 0.055881250748815427 1.1765719698032886 0.032578226123553516 1 0 0 1 running
660 0.19312356857321367 0.00029261147380578792 0.5 2167.909549 2.3085879693713456e-05 1.2430091274474428e-06 3.3310972835175845e-05 4.3244088093641578e-06 6.4626808033436802e-14 3.917808968921034e-05 1.750075580388099e-05 0.00077292704624216295 3.6804797531705358e-05 5.0171682953017996e-14 0.00086355904166480959 0.071026025468670984 0.043097175855247929 0.11749579129293977 1.2881132190433984 0.045368165694474098 2.3733664592100731e-06 5.4828815272967013e-05 6.2384824258465533e-06 2.987219287243062e-13 7.6554350859889264e-05 7.0460976098789103e-05 0.0030616488044648005 9.6477863212333364e-05 2.7627402847099368e-13 0.0028252227403159913 0.033683417270327316 0.017908264067717429 0.064662319605032978 1.0812523000353953 0.027096748786372478 2 0 0 1 running
680 0.19897579806505086 0.00029261147527331785 0.5 2233.3532540000001 1.9975894768272385e-05 1.06520960213937e-06 3.1458597295209199e-05 4.7162152268194169e-06 6.456918399617692e-14 3.1339450499668033e-05 1.750075580388099e-05 0.00077292704624216295 3.6804797531705358e-05 5.0171682953017996e-14 0.00086355904166480959 0.060866491371941077 0.040700603566863697 0.12814131697794698 1.2869646819828846 0.036291033950904356 1.9875268701646237e-06 5.162397588187595e-05 6.8263815943448749e-06 2.9143216131146196e-13 5.9559050834601113e-05 7.0460976098789103e-05 0.0030616488044648005 9.6477863212333364e-05 2.7627402847099368e-13 0.0028252227403159913 0.02820748420200753 0.016861494958727054 0.070755936823777163 1.054866296786416 0.021081187682900938 3 0 0 1 steady_converged
