# step time total_mass total_momentum_x total_momentum_y total_energy
0 0 200.23427575617237 200.23427575617237 0 9039.1473150023521
100 0.14319321937108065 200.23424299420867 199.100972045605 -2.8440358379201144e-05 9039.1450327051516
200 0.28794729338287378 200.23414319903407 198.49381045293248 -0.00010002127101362948 9039.1384703935837
300 0.43304802730326164 200.23398886691658 198.14427418885072 -0.00019544301258709196 9039.1276451054073
400 0.57882096588498144 200.23355072303042 197.90249990957133 -0.00030307741994722555 9039.1066199051493
500 0.7252212040075261 200.23473575335555 197.70020627242408 -0.00041601524114253101 9039.1589683728835
600 0.87203767300467949 200.23218588376727 197.49006364509114 -0.0005291341001228112 9039.0052410036915
700 1.0191319419717915 200.2185048899826 197.23984056067246 -0.0006373449404595919 9038.1963498465011
800 1.1664269533630289 200.25829752184254 197.21447547906666 -0.00072219175574818849 9040.7301262149031
900 1.3138784684625575 200.37734469045148 197.55869767023535 -0.0007487670221065848 9048.5170764946051
1000 1.4614581253322927 200.47055338655647 197.98127320890256 -0.00071794694209233699 9054.9861048104976
1100 1.6091481913988626 200.44782880651599 198.27303807210023 -0.00067396971000093561 9054.203631400329
1200 1.7569345444999949 200.33410824458309 198.49099041142441 -0.00063770579091104295 9047.5827439098393
1300 1.9048063264117281 200.20834446403981 198.68741222898848 -0.00059598524586379313 9040.0763444783715
1400 2.0527541759890662 200.12415060168158 198.8196637899247 -0.00054690637456819135 9035.0672981680164
1500 2.2007702663373983 200.0907292725696 198.85241467830255 -0.00051071473165501587 9033.1549786353589
1600 2.3488497216093203 200.09155925332936 198.80757001303624 -0.00050539102234717099 9033.3393320909836
1700 2.4969862832528444 200.10634208099714 198.73420518320393 -0.00053056001848480073 9034.3840878522151
1800 2.643741420357121 200.12196370181573 198.67074553711095 -0.00057273843379751846 9035.4879583691072
1900 2.7919769070318705 200.13397750529262 198.62953299070409 -0.00062184061829225791 9036.3820646593795
2000 2.9402630861959769 200.14210995452055 198.60741243732664 -0.00067799322372640025 9037.0476982949003
2100 3.0885909700922922 200.14761787674215 198.59552818396295 -0.00075070336971260788 9037.5607584828667
2200 3.2369396768859273 200.15155105035399 198.59016053928207 -0.00084812400279554896 9037.9840620400555
2300 3.3852945998886668 200.15446578092522 198.59238832434431 -0.00096980230699716605 9038.349911630321
2400 3.5336602373764912 200.15652731228991 198.60222182744855 -0.0011079880500113413 9038.6664740239248
2500 3.6820500135063461 200.1576782909753 198.61699978198257 -0.0012538317763549685 9038.9283461104187
2600 3.8304691568174549 200.15787223864788 198.63376195583589 -0.0014018602449172354 9039.1313475310035
2700 3.9789182261278051 200.15713648731236 198.65041810043027 -0.0015500616691783466 9039.2759103651097
2800 4.1273923212314223 200.15523209671122 198.66427751177605 -0.0016979972528700787 9039.3448367335532
2900 4.2758860111634638 200.15134296467997 198.67114857933706 -0.0018459428374285984 9039.2839465904908
3000 4.4243959702842526 200.1445799311528 198.66797454723579 -0.0019947213123332405 9039.0353635102929
3100 4.5729208039249745 200.13503277985001 198.6561561475981 -0.0021451896027589491 9038.6052509990277
3200 4.7214599279022655 200.12414515273417 198.64059207523653 -0.0022980437514518066 9038.0867493519327
3300 4.8700127334253276 200.11396117816628 198.62546822896761 -0.0024542519313013947 9037.610308419924
3400 5.017828514842555 200.10604646993497 198.61196407995709 -0.0026143331953427384 9037.2740361964006
3500 5.1664059785715137 200.10073891178189 198.5991110548745 -0.0027809151125616528 9037.1008397709684
3600 5.3149944700452689 200.0975160216243 198.58625916291774 -0.0029530114322734308 9037.057588729891
3700 5.4635932374840861 200.09537641249759 198.57357462766865 -0.0031290742951552986 9037.0822017006176
3800 5.6122016049515233 200.09345157567162 198.56163001550817 -0.0033067893939474347 9037.1206139303358
3900 5.7608189882962231 200.09128351064942 198.55071537550671 -0.0034838024376857638 9037.1439372905588
4000 5.9094449526166759 200.08878734766967 198.54060457056298 -0.0036580137155282494 9037.1462908198537
4100 6.0580792157878784 200.08606262952063 198.53076506963228 -0.0038274256578888013 9037.1332586652079
4200 6.2067215743387489 200.08322772510181 198.52067806078998 -0.0039899106453357494 9037.1116936118906
4300 6.3553718141202058 200.08034889876447 198.51000429064939 -0.0041432016866576604 9037.0853152404725
4400 6.5040296482621258 200.07744326294835 198.49856638743 -0.0042851142788907365 9037.0548618662579
4500 6.6526946762854617 200.0745077169411 198.48627144398395 -0.0044138092799549944 9037.0198634392909
4600 6.8013663685720589 200.07154196270574 198.47307387307609 -0.0045279293516410635 9036.9800662292637
4700 6.9500441017648527 200.06855583812018 198.45897791027585 -0.0046265909991913268 9036.93588896242
4800 7.0987272427708428 200.06556518173568 198.44403952621062 -0.0047093253547883934 9036.8881609852724
4900 7.2474152352999903 200.0625865385243 198.42836336487312 -0.0047760432199124292 9036.8377955833039
5000 7.3961076403705999 200.05963838385358 198.41211508584379 -0.0048270229155542299 9036.7858901537311
5100 7.5446093532204372 200.05675024504578 198.39556081459554 -0.0048628419746324231 9036.734155648337
5200 7.693309624484745 200.05394751485414 198.37896134415138 -0.0048844900104505623 9036.6846289372552
5300 7.8420134327479838 200.05126367577381 198.36263281941123 -0.0048930389739209879 9036.6393646674223
5400 7.9907205252500493 200.04871075742452 198.34677746782634 -0.0048898238160871715 9036.5991926269835
5500 8.1394306595974761 200.04627738658758 198.33146721629839 -0.004876366489764361 9036.5633816811151
5600 8.28814361280687 200.04393687871573 198.31666897122651 -0.0048543331920881394 9036.5301581635449
5700 8.4368591862533169 200.0416631318881 198.30230424073619 -0.0048254558166671013 9036.4977496016618
5800 8.5855772051798809 200.03944316105913 198.28830096663737 -0.0047914298512619635 9036.4652202879461
5900 8.7342975157808933 200.03727950997424 198.27461642080331 -0.0047538121905005282 9036.4326515078192
6000 8.8830199825171672 200.03518398954648 198.26123634800163 -0.0047139385156948488 9036.4007543556581
6100 9.0317444859016494 200.03316903631406 198.24816572261417 -0.0046728694041024144 9036.3703195555499
6200 9.1804709196138923 200.03124212256407 198.23542122805893 -0.0046313651564738878 9036.3418554928321
6300 9.32919918647708 200.02940474413992 198.22302699694004 -0.0045898841795213308 9036.3155155087825
6400 9.4779291943652577 200.02765433494963 198.21101145756791 -0.0045485980631958245 9036.2912116004773
6500 9.6266608538016474 200.02598669525426 198.19940402594398 -0.0045074173539882134 9036.2687621560235
6600 9.7753940782323383 200.02439750377513 198.18823199750361 -0.0044660245896961936 9036.2479831886812
6700 9.9241287863786738 200.02288274803288 198.17751824830961 -0.0044239135633376558 9036.2287123739025
6800 10.071393502145074 200.02145252269779 198.16737872392412 -0.0043808740894406561 9036.2109680759186
6900 10.220130953531543 200.02007435158558 198.15762117473722 -0.0043353113263600307 9036.1942383062851
7000 10.368869694666403 200.01875883390491 198.1483530357205 -0.0042868695067601881 9036.1785390069927
7100 10.517609673531421 200.01750198813622 198.13957184297706 -0.0042347883967424615 9036.1637029583944
7200 10.666350839594195 200.01630012752688 198.13126990585877 -0.0041783769855925357 9036.1495789128658
7300 10.81509314149579 200.015150075652 198.12343542216698 -0.004117058989551281 9036.1360453496563
7400 10.963836526164625 200.01404930542645 198.11605349741635 -0.0040504106291959496 9036.1230193926422
7500 11.112580939037549 200.0129960034418 198.1091070891348 -0.0039781896745341716 9036.1104611323481
7600 11.261326324744006 200.01198906388527 198.10257796382584 -0.0039003553414075076 9036.0983737489696
7700 11.410072627755534 200.01102799017272 198.09644761244093 -0.0038170789939807326 9036.0867980051462
7800 11.558819792835813 200.01011268046696 198.09069793958989 -0.0037287459527915734 9036.0757993762199
7900 11.707567765365431 200.0092431193701 198.08531158884472 -0.0036359490330518662 9036.0654489829303
8000 11.856316491664098 200.00841905998797 198.08027193420682 -0.0035394746993859805 9036.0558035354552
