# step time dt cfl wall_time total_l2 rho_l2 rhou_l2 rhov_l2 rhow_l2 rhoE_l2 rho_reference_l2 rhou_reference_l2 rhov_reference_l2 rhow_reference_l2 rhoE_reference_l2 rho_normalized_l2 rhou_normalized_l2 rhov_normalized_l2 rhow_normalized_l2 rhoE_normalized_l2 rho_linf rhou_linf rhov_linf rhow_linf rhoE_linf rho_reference_linf rhou_reference_linf rhov_reference_linf rhow_reference_linf rhoE_reference_linf rho_normalized_linf rhou_normalized_linf rhov_normalized_linf rhow_normalized_linf rhoE_normalized_linf consecutive reconstruction_fallbacks riemann_fallbacks residual_checked stop_reason
0 0 0 0.25 0 9.1515278664102269 0.32294700389946573 1.2746411684877561 0.25885617275545797 0 20.41950783085894 nan nan nan nan nan nan nan nan nan nan 10.937483433108353 49.354657488261566 8.3131625374191422 0 695.84950661293146 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
20 0.028307056993498825 0.0014223001675167238 0.25 1.9764839999999999 4.8485186502835722 0.1714710269887218 0.89792995792966124 0.51537015293197741 0 10.790707974630807 nan nan nan nan nan nan nan nan nan nan 4.9715980891244964 27.752280990329865 14.984762630846165 0 317.19158075300459 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
40 0.056750783234686616 0.0014285601990232084 0.25 4.8756089999999999 4.8065089196485022 0.17100092021389937 0.76806865577160166 0.55249992416034621 0 10.704588410229189 nan nan nan nan nan nan nan nan nan nan 3.7193459029864595 20.422596000226505 13.264403053044814 0 230.36862147660366 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
60 0.085467003489898288 0.0014388794123570507 0.25 9.0114680000000007 4.0811368369987431 0.14396358099395296 0.63987384173400896 0.46067162643681414 0 9.0904349190865759 nan nan nan nan nan nan nan nan nan nan 3.0299697501835001 14.09681734719064 9.614808018464867 0 187.35673042609369 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
80 0.11429442666557721 0.0014433158825695423 0.25 12.809861 3.6590481702647977 0.12932307021974568 0.59253858374659563 0.41416248753791135 0 8.1488533282780189 nan nan nan nan nan nan nan nan nan nan 2.2622120915542876 10.801451079233241 7.4041955451070143 0 138.62863188377719 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
100 0.14319321937108065 0.0014457117530020476 0.25 16.629693 3.3851533097954101 0.12005485859043118 0.53222173531349604 0.37307057100226204 0 7.5405211927647864 nan nan nan nan nan nan nan nan nan nan 1.7242120900738724 8.115659646610963 5.7221775038222615 0 104.70104677958371 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
120 0.17211709393355179 0.0014467312751284434 0.25 20.723436 3.1686339754666495 0.11231415280566895 0.49468964781579849 0.33746513605884554 0 7.0590361465129305 nan nan nan nan nan nan nan nan nan nan 1.2468714302017099 6.1899881067693912 4.272269513650059 0 75.213487253541103 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
140 0.20106447686475779 0.0014475549657131737 0.25 24.647766000000001 3.0114564205271837 0.10692220631134963 0.4672504500441565 0.30944993316332725 0 6.7096076085914476 nan nan nan nan nan nan nan nan nan nan 1.1980324179552815 5.6617682256656572 3.7242447704123056 0 72.274918083471931 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
160 0.23001539435694646 0.0014476364958395471 0.25 28.504854999999999 2.8783719052457823 0.10226076168583625 0.44352465470672348 0.28843859953984108 0 6.4136382744993803 nan nan nan nan nan nan nan nan nan nan 1.038970160326584 4.8282315474989908 3.3959009557140871 0 62.453041139646238 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
180 0.25897559072009868 0.0014484679530784271 0.25 32.457808 2.7692738321196346 0.098389893937209996 0.42405252862942489 0.27141331883866737 0 6.1709984182791553 nan nan nan nan nan nan nan nan nan nan 0.7935842976100641 4.1441395764028988 2.5581788137682797 0 47.425369167936452 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
