# step time dt cfl wall_time total_l2 rho_l2 rhou_l2 rhov_l2 rhow_l2 rhoE_l2 rho_reference_l2 rhou_reference_l2 rhov_reference_l2 rhow_reference_l2 rhoE_reference_l2 rho_normalized_l2 rhou_normalized_l2 rhov_normalized_l2 rhow_normalized_l2 rhoE_normalized_l2 rho_linf rhou_linf rhov_linf rhow_linf rhoE_linf rho_reference_linf rhou_reference_linf rhov_reference_linf rhow_reference_linf rhoE_reference_linf rho_normalized_linf rhou_normalized_linf rhov_normalized_linf rhow_normalized_linf rhoE_normalized_linf consecutive reconstruction_fallbacks riemann_fallbacks residual_checked stop_reason
16 0.0013012649597526444 8.0779421891991835e-05 0.20000000000000001 11.457058 11325.291932781489 268.33817442270151 2460.5544268895665 1469.7623597357108 0 25159.981159690742 nan nan nan nan nan nan nan nan nan nan 7263.0542964917249 65474.893395559608 36180.427595318644 0 714243.57268583076 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
17 0.001382032517735313 8.0767557982668473e-05 0.20000000000000001 12.090574 11773.824927882129 279.56488443282296 2559.5177970205946 1522.4380178263473 0 26156.598818770326 nan nan nan nan nan nan nan nan nan nan 7052.4064008068144 64250.452815317891 41970.176863325294 0 698490.92475549551 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
18 0.0014620734328160653 8.0040915080752342e-05 0.20000000000000001 12.714758 11825.976679613053 278.1486497465516 2571.9917791867983 1506.7549894959914 0 26273.671291843239 nan nan nan nan nan nan nan nan nan nan 8048.0454785346501 76118.523153129354 39027.120423071196 0 763200.99235621397 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
19 0.0015418583803998294 7.9784947583764026e-05 0.20000000000000001 13.289942 11661.235103909326 273.27453166613537 2537.3279462704277 1479.8874459185927 0 25907.899216533675 nan nan nan nan nan nan nan nan nan nan 7240.4238184032911 66990.875068394758 38543.858591721582 0 684536.56936515879 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
20 0.0016215921178004936 7.973373740066427e-05 0.20000000000000001 13.884668 11894.415317314691 278.78066575943137 2592.1909751836029 1493.6793919097915 0 26426.451291586829 nan nan nan nan nan nan nan nan nan nan 8064.8555467281467 73543.730670740944 50876.452319325952 0 787186.74377088202 nan nan nan nan nan nan nan nan nan nan 0 1 0 0 running
21 0.0017014692613035059 7.9877143503012337e-05 0.20000000000000001 14.578535 11921.846568924553 277.34945189295428 2585.0545912411953 1496.2137650689913 0 26488.753131771722 nan nan nan nan nan nan nan nan nan nan 8145.9262667998601 77948.310048231651 48523.97329151773 0 823342.53702565352 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
22 0.0017814894269518875 8.0020165648381618e-05 0.20000000000000001 15.191504999999999 11913.845163325908 275.53502676868311 2569.7794757257784 1499.3838622563489 0 26472.073866761704 nan nan nan nan nan nan nan nan nan nan 8518.5677406449449 82035.907284548681 42517.118209944987 0 882617.37403626391 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
23 0.0018615448379394712 8.005541098758376e-05 0.20000000000000001 15.762214 11787.084461665469 272.66541756412744 2530.7771628935943 1499.6830185613223 0 26190.619921984613 nan nan nan nan nan nan nan nan nan nan 8601.2159774002685 83183.807324745576 39234.643348720041 0 906442.70625806274 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
24 0.0019416883420316404 8.0143504092169328e-05 0.20000000000000001 16.354610999999998 11463.918350467577 268.24321852506768 2465.6928691530784 1472.6293249057078 0 25471.295350906028 nan nan nan nan nan nan nan nan nan nan 8528.2710663234393 83002.555152391316 37354.037983787457 0 908528.66524498374 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
25 0.002021883625869963 8.0195283838322421e-05 0.20000000000000001 17.014005999999998 11656.948087281922 273.6718645543902 2506.240731424894 1502.218114879204 0 25899.988327988784 nan nan nan nan nan nan nan nan nan nan 8348.0579860874186 81165.646121548692 39907.561005881304 0 892788.51249845 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
26 0.0021021489881854877 8.0265362315524579e-05 0.20000000000000001 17.541999000000001 11714.102552046577 276.94666646575428 2536.4366338483865 1489.0933668832602 0 26026.397823948482 nan nan nan nan nan nan nan nan nan nan 8273.7891889589628 80516.057675404241 38273.911755257534 0 888026.61040335381 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
27 0.002181920440598045 7.9771452412557428e-05 0.20000000000000001 18.13006 11480.525751406538 271.24087343146192 2489.9015249682925 1459.496236322944 0 25507.039168908712 nan nan nan nan nan nan nan nan nan nan 7896.6139395279679 76201.244908037101 34791.219650769286 0 843776.47404989484 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
28 0.0022614086522512833 7.9488211653238252e-05 0.20000000000000001 18.738102999999999 11838.200303404728 276.33289726193021 2554.2636152407072 1492.1049553809632 0 26303.762704859069 nan nan nan nan nan nan nan nan nan nan 8437.2009482192934 78845.76750843662 38207.354103891375 0 810036.63432598708 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
