# step time total_mass total_momentum_x total_momentum_y total_energy
0 0 8.604832310028705 26.022611146303344 -15.024161550335187 265.41074635563012
20 0.0016215921178004936 8.7289336287764883 27.096702381492531 -15.640782861455843 275.96093009113446
40 0.0032163953690312434 8.8520326062590797 28.160535644195484 -16.244769778933634 286.42694845546885
60 0.0048083363730288793 8.9757942917670839 29.228750658360056 -16.845085665386829 296.95120005669213
80 0.0063859599679552811 9.0992232594769327 30.292968130065155 -17.435905117854261 307.4474060070678
100 0.0079352677551019213 9.2213726856991372 31.344792111141846 -18.013012596733716 317.83297803616392
120 0.0094398767082314629 9.3409582851330502 32.373214385998281 -18.570707943683448 328.00073045806676
140 0.010895344354243214 9.4574904405813438 33.374294774137852 -19.108208891078952 337.91044081415532
160 0.012294220633277552 9.5702387551023005 34.341994885321554 -19.622334197507993 347.49922643754911
180 0.013636091798210443 9.6790381879747134 35.275015575765643 -20.11357935984956 356.75106899894013
200 0.014953378308006318 9.7865718207526058 36.196088533898255 -20.593291243795246 365.89391371482833
220 0.016264336519086937 9.8942436623200827 37.117440885068774 -21.068314438004037 375.04875615814439
240 0.017576385823398554 10.00269042666292 38.044739395596032 -21.541832074793319 384.27361178181866
260 0.01887657968888987 10.110741926748769 38.96807348957244 -22.008013310078706 393.46778593591046
280 0.020190814736097362 10.220556298546988 39.905543484003161 -22.477172295122202 402.81065642233324
300 0.021507118792354566 10.331122306617567 40.848323020553288 -22.945343461062389 412.21283364366928
320 0.022815352164758027 10.441643359193717 41.789676648389879 -23.409374382551469 421.60856266835106
340 0.024126680682985631 10.55312148100302 42.738334381515728 -23.873268660073666 431.08590632390275
360 0.025434967074860079 10.665041208035174 43.69002827619078 -24.334153349206463 440.60261228615701
380 0.026736210062501882 10.77712341118335 44.642305168757865 -24.789862443547818 450.1359078992316
400 0.02803818462349943 10.889893268131161 45.599646699099118 -25.242561558685072 459.72784347803827
420 0.029343778778165172 11.003550787304206 46.563773705433569 -25.694102206869367 469.39455723603345
440 0.030647540032098776 11.117641215612847 47.53078650162098 -26.143586768177169 479.09737198060111
460 0.031953094278916877 11.232482186117011 48.503224735923652 -26.592691492016893 488.86184442249953
480 0.033244480740257286 11.346757784523533 49.470034336865055 -27.035654043056326 498.57862853184417
500 0.034518732725589432 11.460149255844993 50.428661893275539 -27.470696474586276 508.221107154143
