# step time total_mass total_momentum_x total_momentum_y total_energy
8400 5.2814735673936148 200.29362963273977 196.89880274486688 -4.0599713475586441e-05 114.45489784074107
8500 5.35463236112688 200.29480673090939 196.85389387041278 -3.4400523284627837e-05 114.45575486291598
8600 5.4286945273641782 200.29666554924952 196.80926676684305 -3.0720431316577645e-05 114.45712657820241
8700 5.5022262045998982 200.2990991012291 196.76562038399453 -3.1884617664346138e-05 114.45892546021787
8800 5.5760826633515528 200.30218463535266 196.72246739997669 -3.4382497754448238e-05 114.46121290735539
8900 5.6489846498724701 200.30606601862823 196.68080972913637 -3.5526727503398803e-05 114.46411291150756
9000 5.720933723828872 200.31096977349341 196.64097913439352 -3.7339441023798159e-05 114.46779731535858
9100 5.7923376863396872 200.31689413952995 196.60276872625118 -3.9167475099244342e-05 114.47225350749233
9200 5.8640587916982883 200.32353708363735 196.56528682900642 -4.1345984069351971e-05 114.47724862713245
9300 5.9363205499372818 200.33114394313569 196.52863194263389 -4.3801011839095239e-05 114.48296344103422
9400 6.0087765535196809 200.33977198493653 196.49304060594551 -4.3989843338199108e-05 114.48944593237032
9500 6.0821666178278733 200.34937053090965 196.45798601079878 -4.2222166737548861e-05 114.49668321239375
9600 6.1557431338255695 200.35990575661066 196.42390066407467 -4.2012959202697431e-05 114.50465568065657
9700 6.2294366059503874 200.37150876962326 196.39100709649156 -4.4229933646500186e-05 114.51347246706055
9800 6.3034276994709852 200.38401747106667 196.35903197515498 -4.6701686924777164e-05 114.52301580329815
9900 6.37787128322109 200.39738167537971 196.32782812602417 -5.1612931346811664e-05 114.53324771868623
10000 6.4524180547923571 200.41143430579214 196.29738782007402 -5.9647156012143654e-05 114.54401512024212
10100 6.5257857690791958 200.4256493793234 196.26785912248849 -6.7019533378065432e-05 114.55488422587888
10200 6.5989923765102354 200.43950596696652 196.23795674610145 -7.0529110777872717e-05 114.56542712233471
10300 6.6716052279780147 200.45231326716038 196.20713491448728 -7.0123914810427124e-05 114.57510150887322
10400 6.7438827552226446 200.46416533561668 196.17533241073363 -6.9144077970761941e-05 114.5839528875876
10500 6.8162233826059762 200.47533104958907 196.14258802025577 -6.9732724910842592e-05 114.59213522102654
10600 6.8888622380680307 200.48559508685639 196.10844778234679 -7.1656078007187318e-05 114.59939904704723
10700 6.9616078043627656 200.4947526082224 196.07274929163219 -7.3063354741442765e-05 114.60552683333403
10800 7.0339270176745048 200.5025159841957 196.03550252335609 -7.1859197904533545e-05 114.6102998654579
10900 7.1066455208901305 200.5089527056935 195.99623358816177 -6.7069586517920499e-05 114.61371719232898
11000 7.181693152783966 200.51437438003555 195.9540050465198 -5.6869234651202305e-05 114.61588414665675
11100 7.2576060781655327 200.51873831433898 195.90963016991401 -4.7039613491950405e-05 114.61668023523991
11200 7.3336985435998852 200.52219418855307 195.8636641859062 -4.3461575727210544e-05 114.61615123820864
11300 7.4096823569827919 200.52473711373887 195.81623984317463 -4.7846948167951098e-05 114.61423749726347
11400 7.4833137812387838 200.5265663512846 195.76904301679076 -5.4453479944704952e-05 114.61114992421716
11500 7.5543720091839992 200.52825568085476 195.72286718702847 -5.9677961496085175e-05 114.60731153482357
11600 7.6252556805860783 200.53006846688493 195.67637947333606 -6.2378491081815923e-05 114.60272672008546
11700 7.6964142290464794 200.53194155446477 195.62915487531868 -6.2991279635937758e-05 114.59724285924909
11800 7.7683544355000125 200.53381019570685 195.58074395383684 -5.9995882192520611e-05 114.59069657669335
11900 7.8410773197345813 200.53577314650045 195.53123649901511 -5.7136190244833074e-05 114.58309455945205
12000 7.9149306307759426 200.53833017634918 195.48090710255352 -6.1768576623322247e-05 114.57467771521797
12100 7.9899123493756044 200.54182276261795 195.430100673954 -7.182174074005232e-05 114.56560712530352
12114 8 200.54237419054553 195.42330217213095 -7.3331052461433899e-05 114.56435446024595
