# step time dt cfl wall_time total_l2 rho_l2 rhou_l2 rhov_l2 rhow_l2 rhoE_l2 rho_reference_l2 rhou_reference_l2 rhov_reference_l2 rhow_reference_l2 rhoE_reference_l2 rho_normalized_l2 rhou_normalized_l2 rhov_normalized_l2 rhow_normalized_l2 rhoE_normalized_l2 rho_linf rhou_linf rhov_linf rhow_linf rhoE_linf rho_reference_linf rhou_reference_linf rhov_reference_linf rhow_reference_linf rhoE_reference_linf rho_normalized_linf rhou_normalized_linf rhov_normalized_linf rhow_normalized_linf rhoE_normalized_linf consecutive reconstruction_fallbacks riemann_fallbacks residual_checked stop_reason
379 0.027098195272863744 6.6324478838622938e-05 0.20000000000000001 275.63227899999998 12096.610974272702 284.86703806659199 2656.7609978719847 1415.12060888067 0 26879.320875863003 nan nan nan nan nan nan nan nan nan nan 7952.8720566992761 97846.080532166074 33019.501834058981 0 1098670.0153986176 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
380 0.027164413725278953 6.6218452415209742e-05 0.20000000000000001 276.35866700000003 12102.92991116478 284.75637657337995 2657.9211708522848 1413.844157960523 0 26893.493185627121 nan nan nan nan nan nan nan nan nan nan 9075.4802120255499 97773.829447720374 31798.75056346121 0 1120202.1860516826 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
381 0.027230556003016892 6.614227773793926e-05 0.20000000000000001 277.12088499999999 12108.671006536502 284.674700763001 2658.9340325328367 1412.6914614246607 0 26906.372863745317 nan nan nan nan nan nan nan nan nan nan 9708.6511815631748 99353.739260640286 32320.184399432903 0 1145031.1401354522 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
382 0.027296649640959816 6.6093637942922859e-05 0.20000000000000001 277.83615400000002 12109.810759107968 284.6329800672068 2659.2678820042561 1411.7835509661363 0 26908.952575502739 nan nan nan nan nan nan nan nan nan nan 9940.0830706710767 101472.67204381152 32248.475420575618 0 1139489.842816917 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
383 0.027362720686557446 6.6071045597629159e-05 0.20000000000000001 278.52828699999998 12111.546867987865 284.67167903483175 2659.8623877968371 1411.1524835902219 0 26912.833006923101 nan nan nan nan nan nan nan nan nan nan 10021.248673085855 102910.36368035065 32292.410557173029 0 1110344.424988247 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
384 0.027428794770048382 6.6074083490934033e-05 0.20000000000000001 279.22515900000002 12108.877262909135 284.64133227555686 2659.4078467147829 1410.7947217634664 0 26906.890015585705 nan nan nan nan nan nan nan nan nan nan 10025.014372595688 102777.80285942899 32191.238106024204 0 1080092.5308705654 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
385 0.027494896960381442 6.6102190333059601e-05 0.20000000000000001 279.998491 12098.510942890176 284.46110850009626 2657.1271121331333 1410.3012646108273 0 26883.817491325928 nan nan nan nan nan nan nan nan nan nan 9948.1351469824149 101243.56898025658 32091.49207166272 0 1076313.857589314 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
386 0.027561049919866222 6.6152959484778046e-05 0.20000000000000001 280.694233 12091.029903063174 284.31335681100416 2655.3741703269516 1409.6282954995379 0 26867.194170271403 nan nan nan nan nan nan nan nan nan nan 9771.6609807846544 98315.456486645926 32283.6155295762 0 1055906.1268242248 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
387 0.027627272103566594 6.622218370037043e-05 0.20000000000000001 281.34210100000001 12145.211238910582 285.6223826789207 2664.9580482466677 1419.6643116188011 0 26987.622197717115 nan nan nan nan nan nan nan nan nan nan 9384.0099328452343 93490.679308884821 41495.843969450914 0 1040826.7098491411 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
388 0.02769355393347709 6.6281829910495453e-05 0.20000000000000001 282.01989600000002 12135.783112925959 285.48528117935882 2663.4734981434581 1418.4526796737662 0 26966.619326388285 nan nan nan nan nan nan nan nan nan nan 8494.4700294760987 96018.66538772652 39524.089670875343 0 1082395.7326260428 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
389 0.027759884974187476 6.6331040710384918e-05 0.20000000000000001 282.69948499999998 12134.153469080917 285.4082578900256 2663.7020595203844 1417.416225228246 0 26962.985123404585 nan nan nan nan nan nan nan nan nan nan 8436.7646195106609 95892.765277841012 36745.566948480337 0 1090588.4410220012 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
390 0.027826105817613016 6.622084342554036e-05 0.20000000000000001 283.39714199999997 12144.343652585561 285.30613931723786 2665.6046750359801 1416.1806260555552 0 26985.792527145746 nan nan nan nan nan nan nan nan nan nan 9259.2052777787085 98495.941934365779 32636.082572699052 0 1130090.5254048281 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
391 0.027892246030627888 6.6140213014873956e-05 0.20000000000000001 284.15739000000002 12150.532092859319 285.10969580543531 2666.2211354076899 1415.2567279702128 0 26999.706968973191 nan nan nan nan nan nan nan nan nan nan 9600.7956307814238 102370.3798706442 31925.06112009619 0 1143666.7481508495 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
392 0.027958332141691602 6.6086111063714517e-05 0.20000000000000001 284.82592399999999 12149.177407716305 284.90851154491236 2665.5588799059547 1414.2385570463766 0 26996.779636141579 nan nan nan nan nan nan nan nan nan nan 9706.2771217601949 104739.60780384224 32433.64987469004 0 1129025.1904196457 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
393 0.028024389083465714 6.605694177411123e-05 0.20000000000000001 285.48830500000003 12144.632870556103 284.83496797550964 2664.9880745276146 1413.0580201046846 0 26986.672867147234 nan nan nan nan nan nan nan nan nan nan 9714.6228547319697 105179.03508163683 32262.125677093543 0 1112776.6358575041 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
394 0.028090441247141929 6.605216367621372e-05 0.20000000000000001 286.17397199999999 12138.15690358965 284.84122747904649 2664.4138600875972 1412.1636275493263 0 26972.204641577475 nan nan nan nan nan nan nan nan nan nan 9633.1053709052485 103892.4867996401 32334.954676799705 0 1111317.6864077039 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
395 0.028156511474510842 6.6070227368913772e-05 0.20000000000000001 286.856176 12133.836867172155 284.84385323972737 2663.9795517409407 1411.8230379951221 0 26962.544728424557 nan nan nan nan nan nan nan nan nan nan 9431.3245867714286 100676.49467059206 32146.638357972275 0 1087395.4592729334 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
396 0.02822261894337735 6.6107468866505838e-05 0.20000000000000001 287.5822 12132.86478901876 284.76163738750466 2663.4807668712401 1411.7228779258951 0 26960.412820900503 nan nan nan nan nan nan nan nan nan nan 9088.7028156171655 95479.136132323838 32203.354572797994 0 1039828.2980646811 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
397 0.0282887791882734 6.6160244896051724e-05 0.20000000000000001 288.33719100000002 12126.776218652318 284.56820401669728 2661.6915458510398 1411.4334416038166 0 26946.906723746368 nan nan nan nan nan nan nan nan nan nan 8449.5048417635116 94293.119314749303 32270.34810045216 0 1063188.3779245922 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
398 0.028355005705405945 6.6226517132543628e-05 0.20000000000000001 289.02595000000002 12174.405123387573 285.73534749745801 2669.9853094198006 1421.4653404209018 0 27052.72020678296 nan nan nan nan nan nan nan nan nan nan 7595.2201333732937 95076.457809586689 41393.670020227015 0 1082789.4065146805 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
399 0.028421302051934563 6.629634652861768e-05 0.20000000000000001 289.69699100000003 12174.89628847799 285.66330363324403 2670.461838301776 1419.8999371640371 0 27053.861321289216 nan nan nan nan nan nan nan nan nan nan 8556.5270432448669 96395.999654662592 39404.268731669537 0 1098904.346160538 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
400 0.028487542207839008 6.6240155904442665e-05 0.20000000000000001 290.41959700000001 12182.128618089222 285.61417347235147 2672.0260988685873 1418.2893315117392 0 27070.065474271374 nan nan nan nan nan nan nan nan nan nan 9065.3839483056563 101536.42135870962 36537.695683315294 0 1134718.8611644872 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
401 0.028553696970255681 6.6154762416675004e-05 0.20000000000000001 291.17829899999998 12185.914135576113 285.46135622435804 2672.6159210187234 1417.196655183629 0 27078.58390299472 nan nan nan nan nan nan nan nan nan nan 9249.8998679603937 105276.15251456868 32403.338669403951 0 1138621.7333873364 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
402 0.028619791755818243 6.6094785562563493e-05 0.20000000000000001 291.88978300000002 12188.667141992566 285.34574801023922 2672.9515160970664 1416.6500727583591 0 27084.775134002619 nan nan nan nan nan nan nan nan nan nan 9285.3745755377095 106271.92564100653 32080.813794734066 0 1136650.7919505772 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
403 0.028685850451795641 6.6058695977399217e-05 0.20000000000000001 292.65116 12185.218385305889 285.23391021937869 2672.3079392371769 1415.930541367713 0 27077.117425685406 nan nan nan nan nan nan nan nan nan nan 9206.4034831982608 105100.10843057372 32527.034858358631 0 1137006.6342246546 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
404 0.02875189554002321 6.6045088227569316e-05 0.20000000000000001 293.33505300000002 12175.428229839734 285.13583839773543 2670.8479734019656 1414.7361295416833 0 27055.296214240509 nan nan nan nan nan nan nan nan nan nan 9001.13579054201 102002.95488582438 32248.135393982928 0 1114365.7490031249 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
405 0.028817946828245754 6.6051288222542412e-05 0.20000000000000001 294.06411800000001 12167.692643536635 285.09424491101947 2669.9448712910089 1413.4597815106463 0 27038.046683141056 nan nan nan nan nan nan nan nan nan nan 8650.6069953741699 97021.14968210418 32369.571330888659 0 1067327.2632914777 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
406 0.028884020964781498 6.6074136535745225e-05 0.20000000000000001 294.81181500000002 12161.805387612743 285.03597144870542 2669.071051648978 1412.515975142403 0 27024.935971562059 nan nan nan nan nan nan nan nan nan nan 7997.5216608625178 91494.504277547327 32098.304966159609 0 1028661.691119352 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
407 0.028950132414868854 6.6111450087355438e-05 0.20000000000000001 295.49961400000001 12155.676920603277 284.92044228294384 2667.78080749229 1412.1464510849082 0 27011.294217343035 nan nan nan nan nan nan nan nan nan nan 7422.2691915803816 94090.67160267604 32274.465018782816 0 1070699.0163574442 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
408 0.029016294319474296 6.6161904605442764e-05 0.20000000000000001 296.187499 12160.9003265594 284.86696714723354 2668.3289004378698 1412.0966840807484 0 27022.996473512834 nan nan nan nan nan nan nan nan nan nan 7826.8270815341202 93663.3678061752 32217.058970195954 0 1074809.941964532 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
409 0.029082518792233482 6.6224472759186367e-05 0.20000000000000001 296.91267800000003 12228.930948207937 286.19142700647552 2680.0406378209009 1422.3807124665332 0 27174.364214011141 nan nan nan nan nan nan nan nan nan nan 8437.4102197780558 98772.638690248103 41309.769538019958 0 1111041.6612835915 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
410 0.029148786319972121 6.6267527738640204e-05 0.20000000000000001 297.58966600000002 12229.572579058875 286.07056130758104 2679.972817673116 1420.957832722125 0 27175.890335009368 nan nan nan nan nan nan nan nan nan nan 8686.7036256500032 103943.73991716787 39320.064487935953 0 1136777.5047839708 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
411 0.029214962736067569 6.61764160954477e-05 0.20000000000000001 298.25282099999998 12227.177425327438 285.97308899194746 2679.7419505020684 1419.5249860297683 0 27170.599740110883 nan nan nan nan nan nan nan nan nan nan 8723.9981459614792 105609.72735752325 36407.734369302518 0 1146213.869175653 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
412 0.029281072325681116 6.6109589613546938e-05 0.20000000000000001 298.97390300000001 12226.33679238303 285.87184441858983 2679.8673972976562 1418.1849855867283 0 27168.76692402548 nan nan nan nan nan nan nan nan nan nan 8773.6841122180922 104880.11604507487 32277.909396641873 0 1149228.4182410149 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
413 0.029347137622855301 6.6065297174183656e-05 0.20000000000000001 299.70328799999999 12222.113210838939 285.77086424336392 2679.2859456700999 1417.0957105444979 0 27159.378827109787 nan nan nan nan nan nan nan nan nan nan 9041.1099260578339 102204.47871897317 32220.236796490281 0 1128599.4164589739 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
414 0.029413179243058397 6.6041620203098121e-05 0.20000000000000001 300.37322999999998 12214.827014568667 285.69393704082461 2678.2060909805336 1416.0360584163136 0 27143.146979836736 nan nan nan nan nan nan nan nan nan nan 9138.1342390568461 97792.375435414258 32598.493419450671 0 1086605.7260165852 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
415 0.029479215268000413 6.6036024942016391e-05 0.20000000000000001 301.16441400000002 12206.527806647287 285.64343063280432 2677.0432130835547 1414.8086493671346 0 27124.652429547605 nan nan nan nan nan nan nan nan nan nan 9125.8421092945973 90101.202347854531 32207.835092194458 0 1005408.6553743964 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
416 0.029545261379597836 6.6046111597423127e-05 0.20000000000000001 302.02292999999997 12197.363714493955 285.58255141107179 2675.6939292849297 1413.5549187811146 0 27104.231680919787 nan nan nan nan nan nan nan nan nan nan 9004.8244617374603 92340.755433479557 32402.421249389514 0 1047020.8270315736 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
417 0.029611331625606533 6.6070246008697323e-05 0.20000000000000001 302.73036999999999 12199.36975955271 285.56116870361319 2676.0698865091522 1412.679200051693 0 27108.754211705018 nan nan nan nan nan nan nan nan nan nan 8751.8785849801825 93645.878756629187 32051.073992340138 0 1073362.6071403748 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
418 0.029677438906793117 6.6107281186583019e-05 0.20000000000000001 303.42136799999997 12212.707172321981 285.52291320437007 2677.7856486374835 1412.3587293522387 0 27138.612084814376 nan nan nan nan nan nan nan nan nan nan 8285.3760671178134 95484.427214632276 32238.546642429348 0 1072201.1611685522 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
419 0.029743595135119167 6.6156228326048804e-05 0.20000000000000001 304.14092799999997 12222.1637342666 285.38557042940732 2678.3242322167193 1412.3265193348209 0 27159.839836092615 nan nan nan nan nan nan nan nan nan nan 8212.1166434820898 101873.881640256 32074.938121952084 0 1121260.8577039852 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
420 0.029809811319718438 6.6216184599271786e-05 0.20000000000000001 304.92925200000002 12278.272659649783 286.63067644479054 2687.9146013660375 1422.7439259829496 0 27284.586403236524 nan nan nan nan nan nan nan nan nan nan 8237.2218710585548 104446.37004731453 41244.09429630285 0 1147120.2126183 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
421 0.029876011707765774 6.6200388047336759e-05 0.20000000000000001 305.73181399999999 12274.4616765558 286.60633922441968 2687.7658723960603 1421.5525694275959 0 27276.088556830109 nan nan nan nan nan nan nan nan nan nan 9085.7830713061976 104129.08258669313 39264.177658913613 0 1153471.8559672525 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
422 0.02994213787284471 6.6126165078934799e-05 0.20000000000000001 306.50201399999997 12269.719913170427 286.5492738421334 2687.571636154295 1419.87539257714 0 27265.526509165524 nan nan nan nan nan nan nan nan nan nan 9672.3359450126118 101546.6877154494 36331.62862307996 0 1132173.5076613808 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
423 0.03000821136278355 6.6073489938839962e-05 0.20000000000000001 307.31429800000001 12261.31020239568 286.36493775120385 2686.3233085713828 1417.8639004149243 0 27246.834009862778 nan nan nan nan nan nan nan nan nan nan 9974.781887830397 97591.218584561837 32214.76954477415 0 1093990.9730420266 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
424 0.030074251843506056 6.6040480722507142e-05 0.20000000000000001 308.05915800000002 12252.248148979854 286.20843301713387 2684.8030237924963 1416.1982579566316 0 27226.682197274175 nan nan nan nan nan nan nan nan nan nan 10078.205029562541 95010.067188377085 32295.173447459536 0 1032832.2967187661 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
425 0.030140276727717616 6.6024884211560433e-05 0.20000000000000001 308.861289 12241.177805391146 286.08192414389606 2682.8569686533128 1414.9219878146814 0 27202.033043558138 nan nan nan nan nan nan nan nan nan nan 10016.545882927578 94869.037715769082 32598.897717628461 0 1010198.1842499758 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
426 0.030206301281263611 6.6024553545995923e-05 0.20000000000000001 309.64222100000001 12235.975967960741 286.03531613690956 2682.0053289320231 1413.9407984342486 0 27190.464175416168 nan nan nan nan nan nan nan nan nan nan 9797.7423375587023 93209.747675659251 32206.574697764736 0 1063411.4653576766 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
427 0.030272339240481672 6.6037959218058856e-05 0.20000000000000001 310.44233000000003 12245.703384965416 286.09700851809373 2683.7256921143066 1413.2550729793174 0 27212.216594255384 nan nan nan nan nan nan nan nan nan nan 9434.6027892830316 93278.569350956037 32432.362995681662 0 1074052.1548271647 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
428 0.03033840326874512 6.6064028263447866e-05 0.20000000000000001 311.150038 12261.813335296854 286.11774681481637 2686.0552828250679 1412.8287330227249 0 27248.256640967495 nan nan nan nan nan nan nan nan nan nan 8870.8197125417428 99120.733406783576 32001.935873203649 0 1090427.4725918446 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
429 0.030404505096836863 6.6101828091743353e-05 0.20000000000000001 311.84434700000003 12268.199019610005 285.97796172537079 2686.3683144066581 1412.5318368433443 0 27262.610506304467 nan nan nan nan nan nan nan nan nan nan 7998.2914024266502 102754.68194023552 32183.551068415483 0 1139908.1075890637 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
430 0.030470655599264172 6.6150502427307409e-05 0.20000000000000001 312.60633100000001 12327.171852079104 287.27492885107114 2696.6281152049864 1423.1794828812747 0 27393.722993352003 nan nan nan nan nan nan nan nan nan nan 8896.0513596600904 103221.11815819846 42278.145591546927 0 1154836.3247007115 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
431 0.030536864896435371 6.6209297171196873e-05 0.20000000000000001 313.434935 12318.211725914736 287.08680076104793 2695.0916605067177 1422.0411144330251 0 27373.77507399143 nan nan nan nan nan nan nan nan nan nan 9775.9328677682097 101061.93504024968 40796.137102463596 0 1137479.6007896638 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
432 0.030603007892696255 6.6142996260885195e-05 0.20000000000000001 314.10615200000001 12307.685628830697 286.98418060108474 2693.7714074191172 1420.5768307730939 0 27350.298441573814 nan nan nan nan nan nan nan nan nan nan 10249.428623046357 98362.104332233037 38735.965768803711 0 1098830.2882964371 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
433 0.030669090947276198 6.6083054579942871e-05 0.20000000000000001 314.78004399999998 12296.81299682911 286.83650760673243 2692.2906807655563 1418.6668961058961 0 27326.081485295083 nan nan nan nan nan nan nan nan nan nan 10460.997242529256 101273.19876731462 35640.003220610008 0 1051636.2175915844 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
434 0.030735133198436106 6.6042251159908466e-05 0.20000000000000001 315.46386000000001 12286.838573127869 286.66019432336634 2690.8170858944495 1416.5980452396468 0 27303.893310881263 nan nan nan nan nan nan nan nan nan nan 10494.564248640063 101867.83338341476 32160.885281886047 0 1063307.746884312 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
435 0.030801151707717023 6.6018509280917165e-05 0.20000000000000001 316.13107300000001 12278.762492578124 286.54004842745866 2689.4477300069493 1415.2413427958054 0 27285.928596908074 nan nan nan nan nan nan nan nan nan nan 10365.447779427876 100586.60185371456 32315.070512010985 0 1060734.1709012112 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
436 0.030867161466371994 6.6009758654969546e-05 0.20000000000000001 316.81726099999997 12279.300482619001 286.46435536295564 2689.1829991966129 1414.4326084158508 0 27287.207901843391 nan nan nan nan nan nan nan nan nan nan 10079.373418836083 97394.403973114531 32545.638980657517 0 1074286.1246446446 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
437 0.030933175924557462 6.6014458185469812e-05 0.20000000000000001 317.58906400000001 12288.305552918868 286.40130278404564 2690.0264448970038 1413.6790678313105 0 27307.425919009234 nan nan nan nan nan nan nan nan nan nan 9630.0039291684425 95667.218550510486 32287.259475161198 0 1068993.6223733055 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
438 0.030999207453620312 6.603152906284939e-05 0.20000000000000001 318.28040199999998 12296.731819647719 286.33838569796399 2690.8991370460035 1412.8778194359454 0 27326.341058622362 nan nan nan nan nan nan nan nan nan nan 8876.2388677971485 100463.75116989373 32451.887472707826 0 1123021.4252388312 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
439 0.031065267487019089 6.6060033398777167e-05 0.20000000000000001 319.02263399999998 12300.678615430375 286.32668015891107 2691.7119711802638 1412.1936810563698 0 27335.176690560264 nan nan nan nan nan nan nan nan nan nan 8509.3551012622484 101894.08445852988 32009.466022876393 0 1149353.9991078856 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
440 0.031131366600599175 6.6099113580087059e-05 0.20000000000000001 319.674215 12305.233842179221 286.34345589119152 2692.9247266302659 1411.8166434005814 0 27345.325691257593 nan nan nan nan nan nan nan nan nan nan 9624.6147715081897 100566.01859174347 32218.948204817651 0 1141434.5706321944 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
441 0.031197514622338454 6.6148021739280763e-05 0.20000000000000001 320.42922800000002 12363.421705539264 287.66674932857262 2703.3959971057348 1422.6192586047273 0 27474.643468372931 nan nan nan nan nan nan nan nan nan nan 10197.716330417163 101496.36558913704 42311.199539303037 0 1108753.5474556305 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
442 0.031263671971408301 6.6157349069849181e-05 0.20000000000000001 321.11335300000002 12349.23885455888 287.35319402190385 2700.4658315423117 1421.5090438206582 0 27443.081567266228 nan nan nan nan nan nan nan nan nan nan 10392.073297603989 104802.29706725408 40762.03617879856 0 1084066.4786934238 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
443 0.031329763448555287 6.6091477146987477e-05 0.20000000000000001 321.85772100000003 12335.535644430969 287.15233395539013 2698.1393232746145 1419.9916429361199 0 27412.559341265995 nan nan nan nan nan nan nan nan nan nan 10436.069566413134 105700.86239954065 38646.406487381959 0 1107460.1610169173 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
444 0.031395807609849127 6.6044161293838386e-05 0.20000000000000001 322.55921499999999 12319.221126559534 286.92553434583607 2695.5196589753114 1417.907586436191 0 27376.220181162673 nan nan nan nan nan nan nan nan nan nan 10402.615540340379 105102.64222196807 35418.869156093846 0 1114380.0202042065 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
445 0.031461820968638178 6.6013358789053134e-05 0.20000000000000001 323.23130500000002 12310.015319625232 286.77010568136637 2694.1507743789434 1415.8963896527528 0 27355.747801370897 nan nan nan nan nan nan nan nan nan nan 10268.830213896674 102969.24420811282 32113.00856267933 0 1103851.8698100829 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
446 0.031527818028346727 6.5997059708550426e-05 0.20000000000000001 323.90601800000002 12316.448230890712 286.74841063881405 2695.1533525368 1414.9611871498146 0 27370.171605512816 nan nan nan nan nan nan nan nan nan nan 9962.869061220892 98880.834582608935 32360.701282270813 0 1072712.9071398184 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
447 0.031593811790994228 6.5993762647498407e-05 0.20000000000000001 324.60287799999998 12327.271055475687 286.66777402804036 2696.2240160719975 1414.6407029033853 0 27394.43461179702 nan nan nan nan nan nan nan nan nan nan 9355.6574716819559 97943.12200581067 32523.389415699941 0 1099607.7841139031 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
448 0.031659814283196454 6.6002492202226468e-05 0.20000000000000001 325.25862699999999 12327.969004997589 286.50146071680626 2695.6965559374476 1414.0520498231506 0 27396.08900431978 nan nan nan nan nan nan nan nan nan nan 8264.6941786275038 100170.98324394136 32333.748050870829 0 1136161.9932132619 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
449 0.031725836738729599 6.6022455533143134e-05 0.20000000000000001 326.03700099999998 12327.31739595398 286.45308788844397 2695.970474176364 1413.0869958853682 0 27394.646263016723 nan nan nan nan nan nan nan nan nan nan 9203.4414475064896 99551.273625002184 32433.437235987745 0 1136994.0245088022 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
450 0.031791889644057721 6.6052905328121468e-05 0.20000000000000001 326.70096599999999 12329.315757871022 286.45011717882682 2696.9272589173911 1412.2947834232457 0 27399.089189635946 nan nan nan nan nan nan nan nan nan nan 9879.1292370405463 102400.85713415846 32056.717009118798 0 1117077.5163251099 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
451 0.031857982777763347 6.6093133705623957e-05 0.20000000000000001 327.38456100000002 12327.684650177214 286.33156346324029 2696.5433297404347 1411.8695313538112 0 27395.480227659933 nan nan nan nan nan nan nan nan nan nan 10106.209218270342 106620.31484512685 32332.389015103225 0 1112457.0765886076 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
452 0.031924085561129599 6.610278336625233e-05 0.20000000000000001 328.07077099999998 12385.309679361055 287.63646961518634 2706.5876877284636 1422.6191269691376 0 27523.576846731583 nan nan nan nan nan nan nan nan nan nan 10145.488570444177 107924.38796882867 42265.810581348909 0 1141348.8433989438 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
453 0.03199017477925882 6.6089218129222676e-05 0.20000000000000001 328.76760300000001 12372.403733878991 287.40336292527655 2704.0824295566858 1421.7381031341943 0 27494.833497545544 nan nan nan nan nan nan nan nan nan nan 10075.932506773639 107344.01871931127 40696.381642654611 0 1147641.0279453686 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
454 0.032056210317042394 6.6035537783574685e-05 0.20000000000000001 329.46368000000001 12355.905681460197 287.22755740779672 2701.4436707325367 1420.5408879411016 0 27458.03693011418 nan nan nan nan nan nan nan nan nan nan 9903.2927425970011 105088.70086732881 38555.568965480474 0 1134174.5297417261 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
455 0.032122208379087434 6.5998062045041428e-05 0.20000000000000001 330.31396899999999 12345.47170772539 287.02759074181216 2699.7613128425664 1418.6503145174302 0 27434.82629309308 nan nan nan nan nan nan nan nan nan nan 9641.2320241836351 101319.88382594495 35246.120890404054 0 1102960.5366040296 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
456 0.032188183381625032 6.5975002537597104e-05 0.20000000000000001 331.05274500000002 12348.380455668315 286.87230073590371 2700.0119237748336 1416.6792699868672 0 27441.449654312906 nan nan nan nan nan nan nan nan nan nan 9225.2360914797337 95222.616981980827 32044.886847897957 0 1069870.7743043725 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
457 0.032254148279658598 6.5964898033567194e-05 0.20000000000000001 331.70570700000002 12350.828236583317 286.71116968496915 2699.896770451915 1415.5723095137635 0 27447.027158119286 nan nan nan nan nan nan nan nan nan nan 8310.7044189385088 98456.92928078871 32481.089549486143 0 1119925.9291096004 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
458 0.032320115011031179 6.5966731372580592e-05 0.20000000000000001 332.45828999999998 12350.786790310536 286.59728025945992 2699.7519461483353 1414.9760233117586 0 27446.980088530963 nan nan nan nan nan nan nan nan nan nan 8477.0278046009062 98563.279841329408 32573.851431634575 0 1129707.2305429222 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
