# step time total_mass total_momentum_x total_momentum_y total_energy
0 0 8.604832310028705 26.022611146303344 -15.024161550335187 265.41074635563012
20 0.001623291633821455 8.729060870405041 27.097816272918745 -15.64130123612923 275.97182272255952
40 0.0032201315898705133 8.8523107645872212 28.162962590955626 -16.244919846757924 286.45055390773712
60 0.0048159883407013857 8.9763334332007787 29.233484772885809 -16.845265148159889 296.99712344519628
80 0.0064141808048557326 9.101364787675168 30.311537533819084 -17.444388437383541 307.62985747697741
100 0.0079897216420414339 9.2256215829114403 31.381471512989911 -18.031962993725571 318.19487552957304
120 0.0095189561164271477 9.3472503405451253 32.427391229746135 -18.599247176011776 328.53656656180681
140 0.011003066737372899 9.4661693953128765 33.448819245803286 -19.14717695936702 338.64835038187357
160 0.012446472271024113 9.5825745085870615 34.447717061757366 -19.677629676612192 348.54643402495066
180 0.013846789689706386 9.6962475503149665 35.422263956708548 -20.189768799515424 358.2115370807096
200 0.015216227413107719 9.8081253010938187 36.380578659592359 -20.688130079743125 367.72439101827467
220 0.016567331933804434 9.9192062282120474 37.331268330459807 -21.177211413356915 377.17123620990481
240 0.017905454426039011 10.029891330163483 38.277758209824768 -21.658942040842945 386.58540507864359
260 0.019234941625078428 10.140516406620648 39.222838363199941 -22.135625434638584 395.99428095985718
280 0.020558795491034718 10.251300543651457 40.168392552825289 -22.60831445148035 405.41591621279667
300 0.021878967489840886 10.362417109736342 41.115839471913539 -23.077972565208526 414.86476279916678
320 0.023198362782986769 10.4741257532117 42.067385537511818 -23.545613499842393 424.36291118387123
340 0.024518763398418682 10.586611780689967 43.024658597631102 -24.011683334945168 433.92703953021771
360 0.025840787833229434 10.699903533560942 43.987950139415382 -24.475976324461623 443.55994333990907
380 0.027164413725278953 10.814024038118063 44.957418370160006 -24.938641979615593 453.26344639486484
400 0.028487542207839008 10.928752769294244 45.931247123068644 -25.398880344067937 463.01893144803262
420 0.029809811319718438 11.044065443982225 46.909242617683219 -25.856611463551779 472.8247138783334
440 0.031131366600599175 11.160004137327235 47.891708599415793 -26.312147940378566 482.68420841855857
460 0.032452097825661191 11.276530920343648 48.878307188108984 -26.76552899705014 492.5934894730658
480 0.033770482276476596 11.393476349449951 49.867604566998331 -27.216106656338845 502.53776333862356
500 0.035085611795414758 11.510764583529635 50.858958100604589 -27.663544592606748 512.51068026541361
520 0.036399102618234543 11.628548097357157 51.853673074277786 -28.108364895421637 522.52558176194543
540 0.037711677916539531 11.746901785908062 52.852380300090111 -28.550778200323151 532.58896647862196
560 0.039021960688064523 11.865744334969456 53.854345781545881 -28.990567592413928 542.69385115123828
580 0.040329809220787688 11.98502540719198 54.859242834817323 -29.427426262895764 552.83631665253563
600 0.041635656145006174 12.10478450826017 55.867405305663112 -29.861375145654321 563.01988088685289
620 0.042940344698514335 12.22508542207941 56.879366664304733 -30.292645082342013 573.24968483162377
640 0.044244441416907844 12.345957371985449 57.895405866325262 -30.721567251995211 583.52808845596599
660 0.045548188644520954 12.467449564499663 58.9158991918138 -31.148522429683528 593.85919992903382
680 0.046852035257518437 12.589602281944707 59.941202849694065 -31.573587202416629 604.24644634703702
700 0.048156592077281929 12.712451071573756 60.971622111418881 -31.996776334269402 614.69255615449447
720 0.049462176390007821 12.836021776034322 62.007364413699875 -32.418209378106901 625.19945207970659
740 0.050718737068928266 12.955516753250818 63.008317427740621 -32.821744385132064 635.3594901913084
760 0.052026119230014385 13.080507353807656 64.054580918397789 -33.239970296420914 645.9865595426146
780 0.053333844019402617 13.206187699289645 65.105923019422022 -33.656520326634976 656.67220622143668
800 0.054641647069628367 13.332501426722596 66.161912573740409 -34.071078842161477 667.41172219338637
820 0.055949270268731581 13.459422387659634 67.222374732166017 -34.48347928269596 678.20301271960841
840 0.057256595087476457 13.586948456981133 68.287298859380613 -34.893754822613033 689.04600903547646
860 0.058563660949230233 13.715101315027317 69.356766065590378 -35.302020409849739 699.94238152383218
880 0.059870402439034673 13.843887427401167 70.43073862140696 -35.708237833822359 710.89240723429691
900 0.061176806914238956 13.973282588825617 71.509035519958815 -36.112161559273119 721.8941250276838
920 0.062482910046794245 14.103283010555389 72.591666599515008 -36.513710249227195 732.94749737415293
940 0.063788887869027977 14.23390514166041 73.678788238182932 -36.913022319179078 744.0540310419558
960 0.06509477849885513 14.365163406388712 74.770495517030753 -37.310303412819763 755.21478466345934
980 0.066400416061759809 14.49708299082759 75.866932952089456 -37.705723921254027 766.43173431370212
1000 0.067705756094859404 14.629619506311519 76.967799805165654 -38.098937658663331 777.70132444477986
1020 0.069010326783963363 14.762703681132413 78.072543702498507 -38.489691070620509 789.01749429688209
1040 0.070313881016126928 14.896302473897636 79.180886841875093 -38.878025311878282 800.37714173069787
1060 0.071616477084909966 15.030435363937498 80.292977667108659 -39.264166931834595 811.78199747951351
1080 0.07291809159020049 15.165150334141094 81.409163750359681 -39.648354917107248 823.23641116541
1100 0.074218564250626465 15.300386804717146 82.529000535446045 -40.030165239429138 834.7354181918746
1120 0.075517827579312247 15.436127718774822 83.652328588371432 -40.409532234132939 846.27720586105772
1140 0.076816065604954339 15.572379528262893 84.77922368991581 -40.786413923092248 857.86228601941468
1160 0.078113552988263057 15.709175661038451 85.909975779651774 -41.160927754141497 869.49370148436367
1180 0.079410416694990799 15.846584580154056 87.045076498500009 -41.533488648649211 881.17712586182176
1200 0.080706571027489404 15.984546311446026 88.184093969935489 -41.903798979895207 892.90762136281751
