# step time total_mass total_momentum_x total_momentum_y total_energy
6200 4.63202958050055 200.29053638096929 197.21167417283218 -1.6522834953948363e-05 114.45402100414725
6300 4.7121491598953158 200.29405345536435 197.1630539075687 -1.7019879866751405e-05 114.45633685539194
6400 4.7923421996442892 200.29801363304344 197.1148508623308 -1.7521343949003228e-05 114.45890973927736
6500 4.8726061464238324 200.3024412052155 197.06708657731937 -1.8027082426946611e-05 114.46174426350241
6600 4.9529385484397572 200.30735840580166 197.01977918134799 -1.8536947860766425e-05 114.46484187990092
6700 5.0329711140050284 200.31275945965299 196.97315529730909 -1.9048442858535567e-05 114.46818491107621
6800 5.1134331704469913 200.31871164478812 196.9267998259985 -1.9566087341096427e-05 114.47179885183006
6900 5.1939569038623805 200.32520740693704 196.88093474049083 -2.0087393125032649e-05 114.47566073577245
7000 5.2745402276812694 200.33226089041091 196.8355647744786 -2.0612194281409142e-05 114.47975925900624
7100 5.3551811375343004 200.33988468767441 196.79069196490835 -2.1140320867529274e-05 114.48408034055983
7200 5.4358771049301833 200.34809011785455 196.74631645757518 -2.1671595720955655e-05 114.48860742177814
7300 5.5161537407716281 200.35683453818783 196.7026916675907 -2.2202703549703225e-05 114.49329385214342
7400 5.596952613262105 200.36623086824252 196.65930210267976 -2.2739693827314748e-05 114.49817467733322
7500 5.6778005495921295 200.37623980540127 196.6164022816578 -2.3279250642326303e-05 114.50320171229065
7600 5.7586959423619968 200.38687225830489 196.57398928673513 -2.3821159834817732e-05 114.50835323639734
7700 5.8396372477906837 200.39814016955856 196.53206120214594 -2.4365197409603571e-05 114.51360752931882
7800 5.9206229826271741 200.41005694533968 196.4906177718475 -2.4911129589578508e-05 114.51894340735446
7900 6.0016209869151824 200.42263294093073 196.44967644897068 -2.5458505006855248e-05 114.52433868402265
8000 6.0826913403221727 200.43589511907518 196.40921100390412 -2.6007485942498246e-05 114.52977886405127
8100 6.1638020036162953 200.44985869366005 196.36924517954543 -2.6557602391003368e-05 114.53524529160153
8200 6.2449517037261506 200.46454613431021 196.32979076057433 -2.7108582294957124e-05 114.54072370682751
8300 6.3261392138216781 200.47998262307124 196.29086347599994 -2.766014450458678e-05 114.54620253263393
8400 6.4073633513508419 200.49619607188328 196.25248317517023 -2.8211999192197506e-05 114.55167313070552
8500 6.4886229762127501 200.51321705798094 196.21467389911561 -2.8763848454623625e-05 114.55712998758747
8600 6.5699148957587852 200.53107820955188 196.17746479892537 -2.9315372767274757e-05 114.56257069004182
8700 6.6512422353377012 200.54981584967024 196.14088618919322 -2.9866288620615826e-05 114.56799653022343
8800 6.7326018796723233 200.56946695558273 196.10497507523084 -3.0416264156811566e-05 114.57341164358189
8900 6.8139928417884921 200.59007063455698 196.06977100061263 -3.0964977008966429e-05 114.5788234850223
9000 6.8954141691471191 200.61166728627083 196.03531663630923 -3.1512101104082604e-05 114.58424254680165
9100 6.9768649422318836 200.63429817650876 196.00165734340644 -3.2057307769154829e-05 114.58968216596168
9200 7.0578531066709873 200.65785879528647 195.9690358548126 -3.2597001780638232e-05 114.59512513853186
9300 7.1393599736202544 200.68267628285346 195.93710555876939 -3.3137399542133242e-05 114.60065565706692
9400 7.2208937175976571 200.70865215438107 195.90611722784877 -3.3674892068532138e-05 114.60626115148423
9500 7.3024535381077031 200.73582650190014 195.87612182571118 -3.4209152592682085e-05 114.61196364572797
9600 7.3840386615046203 200.76423795523726 195.84717034166306 -3.4739860644849218e-05 114.61778654665238
9700 7.4656483399515237 200.79392324271191 195.81931324339601 -3.5266703023030359e-05 114.62375430420485
9800 7.5465338583958745 200.82462679632278 195.79283934587994 -3.578460358720937e-05 114.62983499275347
9900 7.6281902931196628 200.85694789498208 195.76730659354322 -3.6302838292444567e-05 114.63616638950865
10000 7.7098691911769945 200.89063740912954 195.74301095048784 -3.6816299330576664e-05 114.6427186644457
10100 7.7915698989794615 200.92572072618881 195.71999583844638 -3.7324692217012264e-05 114.64951714065022
10200 7.8732917844264936 200.96221964510607 195.69830184778951 -3.7827729084536276e-05 114.65658660262699
10300 7.9550342358395278 201.00015216595779 195.67796640035326 -3.8325130680000102e-05 114.66395103434583
10355 8 201.02163082847116 195.66737369932969 -3.8596194706437721e-05 114.66813545814034
