# step time dt cfl wall_time total_l2 rho_l2 rhou_l2 rhov_l2 rhow_l2 rhoE_l2 rho_reference_l2 rhou_reference_l2 rhov_reference_l2 rhow_reference_l2 rhoE_reference_l2 rho_normalized_l2 rhou_normalized_l2 rhov_normalized_l2 rhow_normalized_l2 rhoE_normalized_l2 rho_linf rhou_linf rhov_linf rhow_linf rhoE_linf rho_reference_linf rhou_reference_linf rhov_reference_linf rhow_reference_linf rhoE_reference_linf rho_normalized_linf rhou_normalized_linf rhov_normalized_linf rhow_normalized_linf rhoE_normalized_linf consecutive reconstruction_fallbacks riemann_fallbacks residual_checked stop_reason
170 0.11289374149160009 0.00069187731128689982 0.02 5.7970269999999999 0.1103013122772698 0.17239331262483767 0.12682979547075968 0.060346904218693924 0 0.10670003441770295 nan nan nan nan nan nan nan nan nan nan 5.5333022472269722 4.5932671650755577 2.8395422780619013 0 3.5569771323889126 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
180 0.11983431718977554 0.0006958290377775051 0.02 6.1270309999999997 0.10804446870486169 0.16891002980310788 0.12426286220703912 0.05899834228132831 0 0.10447667014535844 nan nan nan nan nan nan nan nan nan nan 5.3269153909790754 4.4895527548859269 2.7130618320354971 0 3.4216276186442238 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
190 0.12681299636462087 0.00069936686319849227 0.02 6.4726309999999998 0.10592460787836634 0.16562969349702569 0.12186095156533963 0.057771223278102045 0 0.10236850906187553 nan nan nan nan nan nan nan nan nan nan 5.1333679262670584 4.3596498280437848 2.5954475371688703 0 3.2930395300903896 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
200 0.13382353993311524 0.00070241452292350891 0.02 6.8260430000000003 0.10392626565116905 0.16253152254968622 0.11960164760000078 0.056650557887220503 0 0.10036437525885145 nan nan nan nan nan nan nan nan nan nan 4.9514242743848023 4.2097765660365631 2.4855407701207497 0 3.1707313397003376 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
210 0.1408637739660942 0.00070531673194837538 0.02 7.1853579999999999 0.10203700902051138 0.15959805744550151 0.11746893687233921 0.05562289366804498 0 0.09845485604558947 nan nan nan nan nan nan nan nan nan nan 4.7799221953887674 4.0453805035730745 2.3823309144712517 0 3.0542122036582624 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
220 0.14793216031623779 0.00070805893393089563 0.02 7.5208550000000001 0.10024693409393289 0.15681522157204497 0.11545175266526334 0.054674414591122593 0 0.096632429624396596 nan nan nan nan nan nan nan nan nan nan 4.6178511836069411 3.8711930201215896 2.2849811973546772 0 2.9430406691649473 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
230 0.15502703780176327 0.00071063057170126117 0.02 7.8767360000000002 0.098548403943332724 0.15417153647887116 0.11354200880785324 0.053795646724661465 0 0.094891082657899334 nan nan nan nan nan nan nan nan nan nan 4.4643452986894268 3.6912525347459511 2.1928003527205679 0 2.8368285001426372 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
240 0.1621466588466654 0.00071302448691137584 0.02 8.2260720000000003 0.096935792649973124 0.15165820114117309 0.11173377806779826 0.052980223764334616 0 0.093226542564837395 nan nan nan nan nan nan nan nan nan nan 4.3186586421106021 3.5089284798867957 2.1052140998680318 0 2.7352321983375019 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
250 0.16928922029145801 0.00071523634683916932 0.02 8.5488689999999998 0.095404180033401648 0.1492673806247744 0.11002226731907154 0.052222240390204226 0 0.091635010903288364 nan nan nan nan nan nan nan nan nan nan 4.1801453281370833 3.4710773859952413 2.0615151960297986 0 2.6379464556882462 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
260 0.17645288868393424 0.00071726411323973986 0.02 8.8966849999999997 0.093950306070921002 0.14699360409213005 0.10840472468574365 0.051517457922220941 0 0.090114081059205833 nan nan nan nan nan nan nan nan nan nan 4.0482430611713784 3.4261807850583113 2.0473729613094025 0 2.5458231825551665 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
270 0.18363582058852804 0.00071910757360634761 0.02 9.2074069999999999 0.092568368668216661 0.1448286747382718 0.10687650635554599 0.050856586852396517 0 0.088657708779258673 nan nan nan nan nan nan nan nan nan nan 3.9224596265160327 3.3670165325260304 2.0319637015850756 0 2.457653710458839 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
280 0.19083617860448887 0.00072076794537440059 0.02 9.5767710000000008 0.091256489888286815 0.14276847116955288 0.10543445534262512 0.050240476291865732 0 0.087266078989112345 nan nan nan nan nan nan nan nan nan nan 3.8023617513484149 3.2958620183342942 2.0154393258278875 0 2.372800431523832 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
290 0.19805214384350814 0.00072224755598489937 0.02 9.9387030000000003 0.090012059357022334 0.14080858349081082 0.1040753648973673 0.049666977366415295 0 0.085937807422203666 nan nan nan nan nan nan nan nan nan nan 3.6875659002779342 3.214854323920151 1.997940350566072 0 2.2910865216871392 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
300 0.20528192561497138 0.00072354959630405288 0.02 10.29308 0.088831647972578212 0.13894397674111983 0.10279542015691569 0.049130965336518014 0 0.084670712615688357 nan nan nan nan nan nan nan nan nan nan 3.5777306547641379 3.1259691342690914 1.9795418429042515 0 2.2123527039855015 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
310 0.21252376901891012 0.00072467794045836663 0.02 10.667531 0.087712112403416462 0.13716975862596628 0.10159036158023523 0.048630413132315475 0 0.08346263824262537 nan nan nan nan nan nan nan nan nan nan 3.4725503917063101 3.0310031177361925 1.960326257301529 0 2.1364550391817172 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
320 0.21977596105364308 0.00072563702163405664 0.02 11.104314 0.086650417678250283 0.135481190785262 0.10045573549395137 0.048164071078387299 0 0.082311535194096092 nan nan nan nan nan nan nan nan nan nan 3.3717500289003288 2.931565976795492 1.9403644302041421 0 2.0632629699269667 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
